Unnamed: 0,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,place,hashtags,followers,friends,ijoy,clean_tweet,clean_stems,emoji_meanings
291322,2020-03-19T20:07:58+00:00,Fuck the trial period. Give it to us now! #COVID19ON #COVID19 https://t.co/QK8rqi7Job,1240731760335499270,Dave Young,1,0,0,0,"Chicago, IL","['COVID19ON', 'COVID19']",373,530,0,fuck trial period give us covid19on covid19,fuck the trial period giv it to us now covid19on covid19,[]
138991,2020-03-10T16:16:38+00:00,"Insomnia (2002) 

These are all good actors so y’all better watch this movie. https://t.co/9pJIZrU5cg",1237412055872942081,beffa,1,0,0,0,"Chicago, IL",,1355,1146,0,insomnia 2002 good actors ’ better watch movie,insomnia 2002 thes are all good actor so y ’ all better watch thi movi,[]
54575,2020-03-04T03:21:11+00:00,Caris LeVert with FIFTY,1235042578371731458,𝐄𝐱𝐚𝐯𝐢𝐞𝐫 𝐏𝐨𝐩𝐞,0,0,3,0,"Chicago, IL",,37459,6658,0,caris levert fifty,cari levert with fifty,[]
187321,2020-03-13T21:19:27+00:00,😶 https://t.co/sA5vE9zFC3,1238575424956923904,ticha,0,0,0,0,"Chicago, IL",,323,542,0,😶,😶,['face_without_mouth']
397808,2020-03-25T16:10:22+00:00,@Maggianos we will bring food to you.   Powered by @DoorDash https://t.co/q3z6anRtuO,1242846296639143939,Shawn Welch,1,0,4,0,"Chicago, IL",,401,1213,0,maggianos bring food powered doordash,maggiano we will br food to you powered by doordash,[]
359139,2020-03-23T22:19:27+00:00,"@katebarstool 47. 21 train, 26 bus.",1242214401098371072,Max Isroff,1,0,0,0,"Chicago, IL",,209,439,0,katebarstool 47 21 train 26 bus,katebarstool 47 21 train 26 bus,[]
75039,2020-03-06T22:51:19+00:00,Imagine being lectured about decorum by a war criminal. https://t.co/VYs7WlHKj2,1236061830335905792,We'll Be Right Ben,1,0,6,0,"Chicago, IL",,955,805,0,imagine lectured decorum war criminal,imagin be lectured about decorum by a war criminal,[]
300414,2020-03-19T04:51:52+00:00,Put that ass right to sleep 😴,1240501217035530241,ADONIA,0,0,0,0,"Chicago, IL",,491,672,0,put ass right sleep 😴,put that ass right to sleep 😴,['sleeping_face']
402011,2020-03-25T06:07:47+00:00,You up?,1242694650252742658,Zealous Libra ♎🎮🌈,0,0,2,0,"Chicago, IL",,5786,4321,0,,you up,[]
130695,2020-03-09T02:13:09+00:00,ok i wasn’t trying to cry today,1236837396861329409,dominique.,0,0,1,0,"Chicago, IL",,979,1238,0,ok ’ trying cry today,ok i wasn ’ t try to cry today,[]
259210,2020-03-17T16:05:44+00:00,Big Jones is open daily from 11am -2pm and 5pm - 8 pm for curbside pickup and delivery. Order online at https://t.co/pMpikdZHnI @ Big Jones https://t.co/bps2Yu7kmT,1239946026519273473,Paul Fehribach 🇺🇸,0,1,2,0,"Chicago, IL",,1028,587,0,big jones open daily 11am 2pm 5pm 8 pm curbside pickup delivery order online big jones,big jone is open daily from 11am 2pm and 5pm 8 pm for curbsid pickup and delivery order onlin at big jone,[]
163705,2020-03-11T00:55:50+00:00,polls are still open with voting lines this entire election has highlighted the irresponsibility of the media and the DNC establishment and voter suppression that state reps both R and D voted for. Baring RGB being as old as she is that’s the only reason to vote for Biden https://t.co/RbQbNiyxJ3,1237542716717723649,Joe Heath 🖤,1,0,1,0,"Chicago, IL",,366,866,0,polls still open voting lines entire election highlighted irresponsibility media dnc establishment voter suppression state reps r voted baring rgb old ’ reason vote biden,poll are still open with vot line thi entir election has highlighted the irresponsibility of the media and the dnc establishment and voter suppression that stat rep both r and d voted for bar rgb be as old as she is that ’ s the only reason to vot for biden,[]
112369,2020-03-08T14:03:10+00:00,Good morning ☀️ and if you had sex last night I hope you got a Charlie horse 🐎🥴,1236653691949776896,MissKeri_J,0,0,1,0,"Chicago, IL",,114,104,0,good morning ☀️ sex last night hope got charlie horse 🐎🥴,good morn ☀️ and if you had sex last night i hop you got a charli hors 🐎🥴,"['sun', 'horse', 'woozy_face']"
133144,2020-03-10T23:26:50+00:00,Always keep one of the largest slices of your pizza for leftovers so you get a nice surprise when you are reheating it later. 💁‍♀️ that is my pizza pro tip.,1237520318660403202,Beth Ⓥ (she/her),0,0,3,0,"Chicago, IL",,1719,738,0,always keep one largest slices pizza leftovers get nice surprise reheating later 💁‍♀️ pizza pro tip,alway keep one of the largest slice of your pizza for leftover so you get a nic surpris when you are reheat it later 💁‍♀️ that is my pizza pro tip,['woman_tipping_hand']
357428,2020-03-23T23:55:24+00:00,@o3jefe 😂😭,1242238547777724417,NET2x🦋,0,0,0,0,"Chicago, IL",,3507,1993,0,o3jefe 😂😭,o3jef 😂😭,"['face_with_tears_of_joy', 'loudly_crying_face']"
340690,2020-03-22T23:50:50+00:00,@bluepaperplane I'm almost in April lol,1241875014112116738,bruce leezard,1,0,0,0,"Chicago, IL",,472,448,0,bluepaperplane im almost april lol,bluepaperplan im almost in april lol,[]
