Unnamed: 0,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy,clean_tweet,clean_stems,emoji_meanings
1127,2021-07-01T21:49:42+00:00,Sir is me LOL I’m in Joy District tryna enjoy my brunch &amp; then😂😂 https://t.co/125Gaa5Gwr,1410717272197500929,BigMeow,1,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,833,786,1,sir lol ’ joy district tryna enjoy brunch amp then😂😂,sir is me lol i ’ m in joy district tryna enjoy my brunch amp then😂😂,"['face_with_tears_of_joy', 'face_with_tears_of_joy']"
1726,2021-07-01T20:43:48+00:00,@sb_67 It's true! They bring lots of joy and are complete pains in the ass as well.,1410700690092089344,The Boozy Beggar (Seth),0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,2525,2618,1,sb67 true bring lots joy complete pains ass well,sb67 its tru they br lot of joy and are complet pain in the ass as well,[]
2532,2021-07-01T19:16:25+00:00,We all can relate to Joy. 🙄😂 https://t.co/rivefsJ3t3,1410678696965558274,Music.Marques,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,682,292,1,relate joy 🙄😂,we all can relat to joy 🙄😂,"['face_with_rolling_eyes', 'face_with_tears_of_joy']"
2767,2021-07-01T18:50:57+00:00,@jasonbutler1970 @MrAmishMan @ShaunaVoigt2 @GreyCityUS @davidmweissman @TheView @WalshFreedom @TaraSetmayer @amandacarpenter @ananavarro I muted him hours ago. I get joy from knowing he’s got nothing better to do than wasting time on Twitter posting things I won’t bother looking at. 😂,1410672289511772160,Michelle,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,597,3174,1,jasonbutler1970 mramishman shaunavoigt2 greycityus davidmweissman theview walshfreedom tarasetmayer amandacarpenter ananavarro muted hours ago get joy knowing ’ got nothing better wasting time twitter posting things ’ bother looking 😂,jasonbutler1970 mramishman shaunavoigt2 greycityu davidmweissman theview walshfreedom tarasetmayer amandacarpenter ananavarro i muted him hour ago i get joy from know he ’ s got noth better to do than wast tim on twitter post thing i won ’ t bother look at 😂,['face_with_tears_of_joy']
4945,2021-07-01T15:08:18+00:00,Closing out Joy District Rooftop this Saturday!,1410616259033460739,Mike Jamz,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,232,587,1,closing joy district rooftop saturday,clos out joy district rooftop thi saturday,[]
5088,2021-07-01T14:51:24+00:00,"We're living in the world of ""The Emperor's New Clothes""! People responded to that piece of ugliness with joy and excitement?? https://t.co/Qbj400i5SA",1410612002989375506,LeBon Travel Culture,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,9907,10328,1,living world emperors new clothes people responded piece ugliness joy excitement,wer liv in the world of the emperor new clothe peopl responded to that piec of uglines with joy and excitement,[]
5242,2021-07-01T14:34:40+00:00,"A lot of Lebron fans don’t even joy basketball, they just watch to dick ride and slander niggas",1410607792465928192,NIKE,0,0,1,0,"[-87.762295, 41.997147]","Lincolnwood, IL",0,219,175,1,lot lebron fans ’ even joy basketball watch dick ride slander niggas,a lot of lebron fan don ’ t even joy basketball they just watch to dick rid and slander nigga,[]
5503,2021-07-01T13:59:34+00:00,"Some say that people hate bc their self esteem is low, but I disagree! I hate the hardest when Im up. I love it. Being a hater brings me joy! I will hate on ALL things thru Christ who strengthens me. https://t.co/8YhZUcXl9o",1410598962428452867,Kahlua,0,0,5,0,"[-87.940033, 41.644102]","Chicago, IL",0,783,926,1,say people hate bc self esteem low disagree hate hardest im love hater brings joy hate things thru christ strengthens,som say that peopl hat bc their self esteem is low but i disagre i hat the hardest when im up i lov it be a hater bring me joy i will hat on all thing thru christ who strengthen me,[]
5516,2021-07-01T13:58:28+00:00,"I want to be reincarnated as the red Mercedes convertible on a joy ride down DuSable Drive this glorious morning, whose owner has a cigar lit",1410598682219606026,Madeleine,1,0,5,0,"[-87.940033, 41.644102]","Chicago, IL",0,1171,2214,1,want reincarnated red mercedes convertible joy ride dusable drive glorious morning whose owner cigar lit,i want to be reincarnated as the red mercede convertibl on a joy rid down dus driv thi gloriou morn whos owner has a cigar lit,[]
6158,2021-07-01T12:32:34+00:00,"“'Meghan will announce her resignation on Thursday's show,' a Disney source told https://t.co/klej49uL1F.

The source added that her co-hosts, including Whoopi Goldberg, Joy Behar, Sara Haines, Sunny Hostin &amp; Ana Navarro, 'are not yet aware Meghan has resigned'”
-
Classy if true https://t.co/N71fvsEKdM",1410577067150876674,𝐄𝐱𝐚𝐯𝐢𝐞𝐫 𝐏𝐨𝐩𝐞,1,2,11,1,"[-87.940033, 41.644102]","Chicago, IL",0,37438,6659,1,“ meghan announce resignation thursdays show disney source told source added cohosts including whoopi goldberg joy behar sara haines sunny hostin amp ana navarro yet aware meghan resigned ” classy true,“ meghan will announc her resignation on thursday show a disney sourc told the sourc added that her cohost includ whoopi goldberg joy behar sara haine sunny hostin amp ana navarro are not yet awar meghan has resigned ” classy if tru,[]
