Unnamed: 0,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,place,hashtags,followers,friends,ijoy,clean_tweet,clean_stems,emoji_meanings
97590,2020-05-08T14:35:34+00:00,"Happy, HAPPY birthday @MikeHannaUAL! 🎂🎈🎉👏🥳You are a joy to know and gift to everyone around you! Thank you for all that you do for @united! ✈️ https://t.co/Cv2jlWTstF",1258767503255166977,Texas⭐️Cheryl,6,4,73,3,Chicago,,2359,3155,1,happy happy birthday mikehannaual 🎂🎈🎉👏🥳you joy know gift everyone around thank united ✈️,happy happy birthday mikehannaual 🎂🎈🎉👏🥳you are a joy to know and gift to everyon around you thank you for all that you do for united ✈️,"['birthday_cake', 'balloon', 'party_popper', 'clapping_hands', 'partying_face', 'airplane']"
98327,2020-05-08T13:28:25+00:00,"Lord Jesus, You fill us with a spirit of praise and hope that no earthly trial can subdue. Give us Your resurrection joy and help us to live a life of thanksgiving for Your peace and mercy.",1258750603938992128,brcampmin,0,3,11,0,Oak Lawn,,156,189,1,lord jesus fill us spirit praise hope earthly trial subdue give us resurrection joy help us live life thanksgiving peace mercy,lord jesu you fill us with a spirit of prais and hop that no earthly trial can subdu giv us your resurrection joy and help us to liv a lif of thanksgiv for your peac and mercy,[]
98508,2020-05-08T13:06:58+00:00,"@tenmillionboys @JunoBirch frozen, plz. There’s no way I’d be able to finish an entire joy despret in one sitting",1258745206758916102,Darbelonely 🇪🇸,0,0,2,0,Chicago,,14503,1384,1,tenmillionboys junobirch frozen plz ’ way ’ able finish entire joy despret one sitting,tenmillionboy junobirch frozen plz ther ’ s no way i ’ d be  to finish an entir joy despret in one sitt,[]
98819,2020-05-08T12:18:12+00:00,"To him who is able to keep you from stumbling and to present you before his glorious presence without fault and with great joy— to the only God our Savior be glory, majesty, power and authority, through Jesus Christ our Lord, before all ages, now and forevermore! Amen. (Jude 1)",1258732936817520644,Ted Kim,0,0,2,0,Chicago,,1441,149,1,able keep stumbling present glorious presence without fault great joy— god savior glory majesty power authority jesus christ lord ages forevermore amen jude 1,to him who is  to keep you from stumbl and to present you befor his gloriou presenc without fault and with great joy— to the only god our savior be glory majesty power and authority through jesu christ our lord befor all age now and forevermor amen jud 1,[]
101300,2020-05-08T03:32:17+00:00,"Life is hard. There is no shortage of things to depress you. Find joy and happiness in silly little things. Tik Toks, T.V. sit coms, your kids, pets, online fb live shows, &amp; one of my favorite comedians: @ambermruffin @LateNightSeth she spoke with our @LoriLightfoot 😆WHAT? https://t.co/aYSTDXBzPy",1258600584514605058,Cathy |✶✶✶✶,0,0,0,0,Chicago,,1026,2696,1,life hard shortage things depress find joy happiness silly little things tik toks tv sit coms kids pets online fb live shows amp one favorite comedians ambermruffin latenightseth spoke lorilightfoot 😆what,lif is hard ther is no shortag of thing to depres you find joy and happines in silly littl thing tik tok tv sit com your kid pet onlin fb liv show amp one of my favorit comedian ambermruffin latenightseth she spok with our lorilightfoot 😆what,['grinning_squinting_face']
101515,2020-05-08T03:17:25+00:00,"Link In Bio (BOOK GIVEAWAY) 

To join in my joy for reading and self developing. I have decided to raffle off a Brand New Copy of 50 Cent's newest book: Hustle Harder, Hustle Smarter. Entry ends on Sunday, 5/10 @… https://t.co/p0p9jvvpCJ",1258596844441153537,B Burrell,0,0,0,0,Chicago,,210,272,1,link bio book giveaway join joy reading self developing decided raffle brand new copy 50 cents newest book hustle harder hustle smarter entry ends sunday 510 …,link in bio book giveaway to join in my joy for read and self develop i hav decided to raffl off a brand new copy of 50 cent newest book hustl harder hustl smarter entry end on sunday 510 …,[]
104069,2020-05-09T23:52:34+00:00,"@thereidfeed No need to explain...it brings you joy, and that is what matters :)",1259270066182467587,Your Mom,0,0,1,0,Chicago,,3752,2303,1,thereidfeed need brings joy matters,thereidfeed no need to bring you joy and that is what matter,[]
104330,2020-05-09T23:31:06+00:00,"@morningmika Good I'd love them to feel the pain.  I want them all suffer as our first responders have suffered.  I want them to be devastatingly sick.  That will be my joy.  I know how terrible it sounds, I dont care, I want them to all suffer, just like the is the shit ppl.",1259264664673845248,combpusher,0,0,0,0,Westchester,,42,498,1,morningmika good id love feel pain want suffer first responders suffered want devastatingly sick joy know terrible sounds dont care want suffer like shit ppl,morningmika good id lov them to feel the pain i want them all suffer as our first responder hav suffered i want them to be devastatingly sick that will be my joy i know how terribl it sound i dont car i want them to all suffer just lik the is the shit ppl,[]
104848,2020-05-09T22:42:39+00:00,"@illGatesMusic @godislikeme you just brought so much joy &amp; many smiles to the feed, thank you!!! ❤️🧡💛💚💙💜🖤🤍🤎💞💓💗💖💝💟",1259252471056289793,lucy lookin 4ward to live music! 🔊,0,0,2,0,Chicago,,2497,4912,1,illgatesmusic godislikeme brought much joy amp many smiles feed thank ❤️🧡💛💚💙💜🖤🤍🤎💞💓💗💖💝💟,illgatesmusic godislikem you just brought so much joy amp many smile to the feed thank you ❤️🧡💛💚💙💜🖤🤍🤎💞💓💗💖💝💟,"['red_heart', 'orange_heart', 'yellow_heart', 'green_heart', 'blue_heart', 'purple_heart', 'black_heart', 'white_heart', 'brown_heart', 'revolving_hearts', 'beating_heart', 'growing_heart', 'sparkling_heart', 'heart_with_ribbon', 'heart_decoration']"
105402,2020-05-09T21:46:25+00:00,Comparison is the thief of joy. If you compare yourself to somebody else you automatically lose,1259238321055817728,Towards the East,0,2,17,0,Chicago,,1592,1241,1,comparison thief joy compare somebody else automatically lose,comparison is the thief of joy if you compar yourself to somebody els you automatically los,[]
106884,2020-05-09T19:22:06+00:00,"💠The  Joy and the Laughter💠 #KevlarBLightning 

Really enjoying the mindfulness that makeup application gives me during a lot of hectic nothingness. 

However, I really need some lash glue. 

See a full set of poses… https://t.co/flr5uV4nqQ",1259202001289830401,⚡Kevlar B Lightning⚡,0,0,1,0,Chicago,['KevlarBLightning'],320,218,1,💠the joy laughter💠 kevlarblightning really enjoying mindfulness makeup application gives lot hectic nothingness however really need lash glue see full set poses…,💠th joy and the laughter💠 kevlarblightn really enjoy the mindfulnes that makeup application give me dur a lot of hectic nothingnes however i really need som lash glu see a full set of poses…,"['diamond_with_a_dot', 'diamond_with_a_dot']"
109099,2020-05-09T16:14:14+00:00,Give me strength to get rid of that which does not bring me joy. https://t.co/krZT74BgdD,1259154723225112576,Andrea Faye Hart,3,0,9,0,Chicago,,3395,3129,1,give strength get rid bring joy,giv me strength to get rid of that which doe not br me joy,[]
110284,2020-05-09T14:24:11+00:00,"#LittleRichard Rest In Peace.
You are a King. You were an inspiration. You were a huge part of our American fabric.

You brought us joy. ☮️💟♾",1259127026822283267,aluke,0,0,1,0,Chicago,['LittleRichard'],102,474,1,littlerichard rest peaceyou king inspiration huge part american fabricyou brought us joy ☮️💟♾,littlerichard rest in peaceyou are a k you wer an inspiration you wer a hug part of our american fabricyou brought us joy ☮️💟♾,"['peace_symbol', 'heart_decoration', 'infinity']"
111349,2020-05-09T11:54:49+00:00,"Today, in an effort to ‘Spread Some Joy’ and ‘Beat the Quarantine Blues’, I will perform a “Balcony Concert” for the residents of my building—and anyone who’s walking by—here, in a still VERY locked down Chicago!… https://t.co/5TVFBsHECb",1259089439520886785,David Cangelosi,0,0,3,0,Chicago,,147,1,1,today effort ‘ spread joy ’ ‘ beat quarantine blues ’ perform “ balcony concert ” residents building—and anyone ’ walking by—here still locked chicago…,today in an effort to ‘ spread som joy ’ and ‘ beat the quarantin blue ’ i will perform a “ balcony concert ” for the resident of my building—and anyon who ’ s walk by—her in a still very locked down chicago…,[]
111778,2020-05-09T08:31:22+00:00,is it like a defense mechanism for girls to say they work at Joy but they don’t 🤡🤡🤡🤡,1259038236921548800,satanic hispanic,2,0,9,0,Chicago,,825,467,1,like defense mechanism girls say work joy ’ 🤡🤡🤡🤡,is it lik a defens mechanism for girl to say they work at joy but they don ’ t 🤡🤡🤡🤡,"['clown_face', 'clown_face', 'clown_face', 'clown_face']"
116047,2020-05-09T00:19:02+00:00,"On behalf of my dear wife Rivka and myself, we wanted to thank you all dear friends, for a week full of Mitzvot and Chessed, Kindness and the Joy of a Good Deed from all of you. 
Shabbat Shalom and have a grace… https://t.co/Wq2pKz6GsZ",1258914339379167238,Chabad of Downtown,0,1,0,0,Chicago,,556,291,1,behalf dear wife rivka wanted thank dear friends week full mitzvot chessed kindness joy good deed shabbat shalom grace…,on behalf of my dear wif rivka and myself we wanted to thank you all dear friend for a week full of mitzvot and chessed kindnes and the joy of a good deed from all of you shabbat shalom and hav a grace…,[]
116134,2020-05-09T00:11:51+00:00,@agravewoman @CafeMutant @davegeister @SaxtonCh @therealjoebob @kinky_horror Thank you so much for guest hosting this week’s @CafeMutant! Your Minnesota Pickle Martini is 🔥 &amp; it’s always a joy to talk to you! 🤗,1258912532015788035,Friendly Gayborhood Daddyman,1,1,4,0,Chicago,,3216,1606,1,agravewoman cafemutant davegeister saxtonch therealjoebob kinkyhorror thank much guest hosting week ’ cafemutant minnesota pickle martini 🔥 amp ’ always joy talk 🤗,agravewoman cafemutant davegeister saxtonch therealjoebob kinkyhorror thank you so much for guest host thi week ’ s cafemutant your minnesota pickl martini is 🔥 amp it ’ s alway a joy to talk to you 🤗,"['fire', 'hugging_face']"
116292,2020-05-10T23:58:04+00:00,"Happy Mother’s Day to my wife @gladz4u ! It’s not just for today but for everyday that we’re together, may we continue to bring laughter &amp; joy to each other. Continue to be strong, the loving mother to our two… https://t.co/6s7Ve74vn9",1259633838923436033,Frank Gonzo,0,0,0,0,Chicago,,134,302,1,happy mother ’ day wife gladz4u ’ today everyday ’ together may continue bring laughter amp joy continue strong loving mother two…,happy mother ’ s day to my wif gladz4u it ’ s not just for today but for everyday that we ’ re together may we continu to br laughter amp joy to each other continu to be strong the lov mother to our two…,[]
118216,2020-05-10T20:52:15+00:00,"; @DesiPerkins , i know had badly you wanted a child 👶 sooo happy for you !! congrats ! i feel soo much joy in my heart ❤️ for you &amp; knowing the love that you share with us , you will be an amazing MOM ! happy mother’s day 🤰",1259587075256524800,SoCrosswire 👑,0,0,0,0,Chicago,,763,455,1,desiperkins know badly wanted child 👶 sooo happy congrats feel soo much joy heart ❤️ amp knowing love share us amazing mom happy mother ’ day 🤰,desiperkin i know had badly you wanted a child 👶 sooo happy for you congrat i feel soo much joy in my heart ❤️ for you amp know the lov that you shar with us you will be an amaz mom happy mother ’ s day 🤰,"['baby', 'red_heart', 'pregnant_woman']"
118340,2020-05-10T20:41:36+00:00,This dude really said in joy instead of enjoy 🤣🤣🤣🤦‍♀️,1259584393607340032,🇬🇹,0,0,0,0,Chicago,,429,324,1,dude really said joy instead enjoy 🤣🤣🤣🤦‍♀️,thi dud really said in joy instead of enjoy 🤣🤣🤣🤦‍♀️,"['rolling_on_the_floor_laughing', 'rolling_on_the_floor_laughing', 'rolling_on_the_floor_laughing', 'woman_facepalming']"
118871,2020-05-10T19:49:28+00:00,"Let’s just love our moms &amp; celebrate an aspect of womanhood that many embrace w/ joy. Though at times their role pierces them w/ difficulties, none of us would be here w/o some line whom we called “mom” in our lives. Even our mothers at heart. #MothersDay https://t.co/y5cnJI5DFA",1259571274050932741,Wednesday Comix,1,0,0,0,Chicago,['MothersDay'],1863,3302,1,let ’ love moms amp celebrate aspect womanhood many embrace w joy though times role pierces w difficulties none us would wo line called “ mom ” lives even mothers heart mothersday,let ’ s just lov our mom amp celebrat an aspect of womanhood that many embrac w joy though at time their rol pierce them w difficultie non of us would be her wo som lin whom we called “ mom ” in our live even our mother at heart mothersday,[]
118971,2020-05-10T19:40:43+00:00,I think I’m gonna give my kid my dead name bc it’s caused me so much joy in my life :-),1259569073358278656,Maxine,0,0,0,0,Chicago,,29,367,1,think ’ gon na give kid dead name bc ’ caused much joy life,i think i ’ m gon na giv my kid my dead nam bc it ’ s caused me so much joy in my lif,[]
119563,2020-05-10T18:40:54+00:00,"#NowWatching

Villains (2019)
Dir. Dan Berk &amp; Robert Olson

Quirky horror film that serves more as a love letter to some great character acting than the genre. Part home invasion, part people under the stairs &amp; lots of the kitchen sink - light &amp; fun - Skarsgård is a joy to watch. https://t.co/ZtX2Cr50SR",1259554022169686022,Friendly Gayborhood Daddyman,2,0,5,0,Chicago,['NowWatching'],3216,1606,1,nowwatchingvillains 2019dir dan berk amp robert olsonquirky horror film serves love letter great character acting genre part home invasion part people stairs amp lots kitchen sink light amp fun skarsgård joy watch,nowwatchingvillain 2019dir dan berk amp robert olsonquirky horror film that serve mor as a lov letter to som great character act than the genr part hom invasion part peopl under the stair amp lot of the kitchen sink light amp fun skarsgård is a joy to watch,[]
119606,2020-05-10T18:37:03+00:00,"I don’t get at all, how people love and get joy from arguing??? Like why?",1259553053545500672,karime,0,0,2,0,Chicago,,439,293,1,’ get people love get joy arguing like,i don ’ t get at all how peopl lov and get joy from argu lik why,[]
120405,2020-05-10T17:26:49+00:00,I can honestly say this has been the best Mother’s Day in years. Overwhelmed with emotions of happiness and joy. Thanking God for it all.,1259535375321780224,browngirldreaming,0,0,3,0,Chicago,,437,500,1,honestly say best mother ’ day years overwhelmed emotions happiness joy thanking god,i can honestly say thi has been the best mother ’ s day in year overwhelmed with emotion of happines and joy thank god for it all,[]
121879,2020-05-10T15:28:28+00:00,"To all who birth/ed dreams, people and realities -  Mother’s Day blessings! #Miracles multiplied today and in these days! #Peace #Healing #Restoration #Reconciliation #Joy @ The Gathering Chicago https://t.co/3zu0R3Uar1",1259505591925518336,The Gathering Chicago,0,0,0,0,Chicago,"['Miracles', 'Peace', 'Healing', 'Restoration', 'Reconciliation', 'Joy']",62,279,1,birthed dreams people realities mother ’ day blessings miracles multiplied today days peace healing restoration reconciliation joy gathering chicago,to all who birthed dream peopl and realitie mother ’ s day blessing miracle multiplied today and in thes day peac heal restoration reconciliation joy the gather chicago,[]
122054,2020-05-10T15:11:44+00:00,"@_sarah_mags_ Thanks, Sarah. We’ve been nonstop crying. I know this gets easier but right now we’re just trying to focus on the joy she brought us (which only makes it harder). 🖤",1259501383151161345,Zack Mast,0,0,1,0,Chicago,,1038,1422,1,sarahmags thanks sarah ’ nonstop crying know gets easier right ’ trying focus joy brought us makes harder 🖤,sarahmag thank sarah we ’ ve been nonstop cry i know thi get easier but right now we ’ re just try to focu on the joy she brought us which only make it harder 🖤,['black_heart']
122497,2020-05-10T14:28:45+00:00,"But the fruit of the spirit is love,joy,peace,forbearance,kindness,goodness,faithfulness,gentleness and self-control. Against such things there is no law. Galatians 5:22-23",1259490563327434754,💖💖Denise💖💖,0,0,0,0,Chicago,,53,347,1,fruit spirit lovejoypeaceforbearancekindnessgoodnessfaithfulnessgentleness selfcontrol things law galatians 52223,but the fruit of the spirit is lovejoypeaceforbearancekindnessgoodnessfaithfulnessgentlenes and selfcontrol against such thing ther is no law galatian 52223,[]
122801,2020-05-10T13:56:59+00:00,Tears of joy maybe https://t.co/FHzbUchTQq,1259482568883417088,threat 🇭🇳🇯🇵,0,0,0,0,Chicago,,835,750,1,tears joy maybe,tear of joy mayb,[]
123011,2020-05-10T13:32:09+00:00,"And to all the mothers out there who bring joy into my life each and every day, happy Mother’s Day! I hope y’all put your feet up and enjoy the day. Xoxo",1259476320574230530,Anthony Michael Kreis,6,7,268,0,Chicago,,29761,8022,1,mothers bring joy life every day happy mother ’ day hope ’ put feet enjoy day xoxo,and to all the mother out ther who br joy into my lif each and every day happy mother ’ s day i hop y ’ all put your feet up and enjoy the day xoxo,[]
123094,2020-05-10T13:20:24+00:00,These are tears of joy Meg. https://t.co/xS32g6VwKm,1259473364084838400,Thelonious Martin,0,3,34,0,Chicago,,27412,3002,1,tears joy meg,thes are tear of joy meg,[]
125283,2020-05-10T04:16:23+00:00,"YEA MON! It's with SUPREME joy in heart that I wish a Blessed 47th Earthstrong to my Big bro @vellcannThe Realest, Most Supportive, Positive and Encouraging brotha mi could eva ask for!!! Been a true blessing in my… https://t.co/BAIgcH6YiB",1259336455912071170,PJ Cannon Jr,0,0,0,0,Chicago,,2135,250,1,yea mon supreme joy heart wish blessed 47th earthstrong big bro vellcannthe realest supportive positive encouraging brotha mi could eva ask true blessing my…,yea mon its with suprem joy in heart that i wish a blessed 47th earthstrong to my big bro vellcannth realest most supportiv positiv and encourag brotha mi could eva ask for been a tru bless in my…,[]
125597,2020-05-10T03:49:32+00:00,"@benjiorlansky Thanks, Benji. We’re trying to focus on the joy but that just makes it harder. 🥺 But it’s important. Thank you.",1259329700977049600,Zack Mast,0,0,1,0,Chicago,,1038,1422,1,benjiorlansky thanks benji ’ trying focus joy makes harder 🥺 ’ important thank,benjiorlansky thank benji we ’ re try to focu on the joy but that just make it harder 🥺 but it ’ s important thank you,['pleading_face']
128496,2020-05-11T23:48:18+00:00,i cried tears of joy lol we’re all happy for you and steven. congrats again! https://t.co/Zj0BtxWprC,1259993767911833605,jackie,0,0,0,0,Chicago,,1191,1967,1,cried tears joy lol ’ happy steven congrats,i cried tear of joy lol we ’ re all happy for you and steven congrat again,[]
128687,2020-05-11T23:31:58+00:00,@mckiesdjlounge @BroknHeadphones @komelina @littlesteven_ug Agreed! But Brick “Dazz” is really good. And the trrrible direction of the Prince appearance where they don’t reveal he is only wearing panties under his trench coat until the last minute is a joy,1259989657145786369,Jake Austen,0,0,4,0,Chicago,,1084,1521,1,mckiesdjlounge broknheadphones komelina littlestevenug agreed brick “ dazz ” really good trrrible direction prince appearance ’ reveal wearing panties trench coat last minute joy,mckiesdjloung broknheadphone komelina littlestevenug agreed but brick “ dazz ” is really good and the trrribl direction of the princ appearanc wher they don ’ t reveal he is only wear pantie under his trench coat until the last minut is a joy,[]
130086,2020-05-11T21:28:22+00:00,Today’s joy has been brought to you by driving barefoot (which inherently means Birkenstock season is upon us),1259958553303023617,Allie M,0,0,7,0,Chicago,,827,2306,1,today ’ joy brought driving barefoot inherently means birkenstock season upon us,today ’ s joy has been brought to you by driv barefoot which inherently mean birkenstock season is upon us,[]
130527,2020-05-11T20:50:31+00:00,"Performed a ‘very rough’ Covid-Concert from my downtown condo balcony on Saturday in an attempt to spread some joy, and provide a bit of respite. EVERY balcony was full, and TONS of people joined in via ZOOM. Have… https://t.co/JDhSlnhbK9",1259949027384328192,David Cangelosi,0,0,1,0,Chicago,,147,1,1,performed ‘ rough ’ covidconcert downtown condo balcony saturday attempt spread joy provide bit respite every balcony full tons people joined via zoom have…,performed a ‘ very rough ’ covidconcert from my downtown condo balcony on saturday in an attempt to spread som joy and provid a bit of respit every balcony was full and ton of peopl joined in via zoom have…,[]
132977,2020-05-11T17:24:08+00:00,This will bring me joy forever https://t.co/gQao32FTxU,1259897088097296384,Kyle Garmes,0,1,9,0,Chicago,,1488,1202,1,bring joy forever,thi will br me joy forever,[]
133287,2020-05-11T17:00:19+00:00,"I watched each of these events with my daughters (14) &amp; (16) 

I have not always known the power that resides in me as a Black woman, but nothing brings me more joy and feels me up with pride like waking up Black! A #Black #Woman to be exact. 

I’m raising daughters who do! ✊🏽",1259891095187709953,Appreccia D.,0,0,0,0,Chicago,"['Black', 'Woman']",597,2978,1,watched events daughters 14 amp 16 always known power resides black woman nothing brings joy feels pride like waking black black woman exact ’ raising daughters ✊🏽,i watched each of thes event with my daughter 14 amp 16 i hav not alway known the power that reside in me as a black woman but noth bring me mor joy and feel me up with prid lik wak up black a black woman to be exact i ’ m rais daughter who do ✊🏽,['raised_fist_medium_skin_tone']
133353,2020-05-11T16:54:33+00:00,This made me audibly gasped with joy 🥺💕 @annfriedman https://t.co/IMfQc1sNWX,1259889643111305220,Kandise Le Blanc,0,0,1,0,Evanston,,656,607,1,made audibly gasped joy 🥺💕 annfriedman,thi mad me audibly gasped with joy 🥺💕 annfriedman,"['pleading_face', 'two_hearts']"
134247,2020-05-11T15:32:08+00:00,i only have one pie dish so i keep having to eat an enormous amount of pie so i can make another pie because the only thing that brings me joy these days is making (and eating) pie,1259868902710022144,rosie,0,0,9,0,Riverside,,1289,860,1,one pie dish keep eat enormous amount pie make another pie thing brings joy days making eating pie,i only hav one pie dish so i keep hav to eat an enormou amount of pie so i can mak another pie becaus the only th that bring me joy thes day is mak and eat pie,[]
134297,2020-05-11T15:28:06+00:00,"The #Joy of this power in #Life.

#IAm 🌈💜🌎💫 https://t.co/DcPNfCPZSr",1259867886790811649,"PureEsperanza, NFP",0,1,4,0,Chicago,"['Joy', 'Life', 'IAm']",2785,2462,1,joy power lifeiam 🌈💜🌎💫,the joy of thi power in lifeiam 🌈💜🌎💫,"['rainbow', 'purple_heart', 'globe_showing_Americas', 'dizzy']"
134568,2020-05-11T15:06:48+00:00,"Big love to @heartlandhelps team and @shedd_aquarium for bringing joy into our homes this morning! ♥️

My little dude was mesmerized by the penguins!🐧 #remotework #MondayMorning https://t.co/UfVFAg9dpw",1259862528764645378,melissa young,0,0,2,0,Chicago,"['remotework', 'MondayMorning']",1137,604,1,big love heartlandhelps team sheddaquarium bringing joy homes morning ♥️my little dude mesmerized penguins🐧 remotework mondaymorning,big lov to heartlandhelp team and sheddaquarium for bring joy into our home thi morn ♥️my littl dud was mesmerized by the penguins🐧 remotework mondaymorn,"['heart_suit', 'penguin']"
134591,2020-05-11T15:04:46+00:00,"Have You been feeling a draw to go Within?

Crept up at the onset of the Flower Full Super Moon, whispered &amp; #now loud &amp; clear.  

Entering retreat time &amp; away for a bit, friends. Sending Loving Energy for your courage to listen to your callings.

#IAm #Love #Joy #Peace 🌈💜🦋 https://t.co/mvECbDKYHm",1259862017164357633,Esperanza Smith,0,0,0,0,Chicago,"['now', 'IAm', 'Love', 'Joy', 'Peace']",590,578,1,feeling draw go withincrept onset flower full super moon whispered amp loud amp clear entering retreat time amp away bit friends sending loving energy courage listen callingsiam love joy peace 🌈💜🦋,hav you been feel a draw to go withincrept up at the onset of the flower full super moon whispered amp now loud amp clear enter retreat tim amp away for a bit friend send lov energy for your courag to listen to your callingsiam lov joy peac 🌈💜🦋,"['rainbow', 'purple_heart', 'butterfly']"
134693,2020-05-11T14:54:43+00:00,@natasha_writing A mortal illness ended your husband’s life and you &amp; your family have my deepest sympathies &amp; hope that one day soon all your memories of him will bring you comfort &amp; joy.,1259859488770752512,𝐀𝐥𝐰𝐚𝐲𝐬 𝐓𝐡𝐢𝐧𝐤𝐢𝐧𝐠🤔,0,0,0,0,Chicago,,4210,4231,1,natashawriting mortal illness ended husband ’ life amp family deepest sympathies amp hope one day soon memories bring comfort amp joy,natashawrit a mortal illnes ended your husband ’ s lif and you amp your family hav my deepest sympathie amp hop that one day soon all your memorie of him will br you comfort amp joy,[]
136355,2020-05-11T09:44:26+00:00,@RedHourBen So sorry for your loss Ben. Your father gave us endless laughs and so much joy.,1259781401005694977,Gen. Thoughts,0,0,0,0,Chicago,,325,309,1,redhourben sorry loss ben father gave us endless laughs much joy,redhourben so sorry for your los ben your father gav us endles laugh and so much joy,[]
137677,2020-05-11T04:25:14+00:00,"It’s crazy how My Joy wants to be just like me while I yearn to be more like her. 👸🏾🙇🏾‍♀️
💞 Happy Mother’s Day!
#mine #thelife #MyJoy @ South Side, Chicago https://t.co/cctD6UVsnY",1259701072899313665,"Sincerely, Tyra: #SlayTheDream",1,0,2,0,Chicago,"['mine', 'thelife', 'MyJoy']",1378,5003,1,’ crazy joy wants like yearn like 👸🏾🙇🏾‍♀️💞 happy mother ’ daymine thelife myjoy south side chicago,it ’ s crazy how my joy want to be just lik me whil i yearn to be mor lik her 👸🏾🙇🏾‍♀️💞 happy mother ’ s daymin thelif myjoy south sid chicago,"['princess_medium-dark_skin_tone', 'woman_bowing_medium-dark_skin_tone', 'revolving_hearts']"
137689,2020-05-11T04:23:59+00:00,"Glad to call you daughter, My Joy. 💞 
#mine #thelife #MyJoy @ Chicago, Illinois https://t.co/AZu7LsaxW7",1259700756279521280,"Sincerely, Tyra: #SlayTheDream",0,0,0,0,Chicago,"['mine', 'thelife', 'MyJoy']",1378,5003,1,glad call daughter joy 💞 mine thelife myjoy chicago illinois,glad to call you daughter my joy 💞 min thelif myjoy chicago illinoi,['revolving_hearts']
137987,2020-05-11T03:53:44+00:00,This is why you have to look at people that try to steal your joy like they're crazy.  Know your mind.  Know your truth.   #Thread https://t.co/bSOoixvUaT,1259693146788827139,WoodlawnWonder,0,0,2,0,Chicago,['Thread'],1894,816,1,look people try steal joy like theyre crazy know mind know truth thread,thi is why you hav to look at peopl that try to steal your joy lik theyr crazy know your mind know your truth thread,[]
138245,2020-05-11T03:31:49+00:00,@HoarseWisperer @kathygriffin I think joy &amp; laughter are the only sane response to this &amp; I’m thrilled I came across it! Bless you both &amp; your moms 😉,1259687628905033728,𝐀𝐥𝐰𝐚𝐲𝐬 𝐓𝐡𝐢𝐧𝐤𝐢𝐧𝐠🤔,0,0,39,0,Chicago,,4210,4231,1,hoarsewisperer kathygriffin think joy amp laughter sane response amp ’ thrilled came across bless amp moms 😉,hoarsewisperer kathygriffin i think joy amp laughter are the only san respons to thi amp i ’ m thrilled i cam acros it bles you both amp your mom 😉,['winking_face']
142246,2020-05-12T23:01:17+00:00,"My Virtual Voyages are featured in @travelpulse today!

This article perfectly sums up why I created the Voyages - to help travel enthusiasts fulfill that need for adventure, inspiration, and joy that travel… https://t.co/U0GEJBTZwC",1260344325625561089,Carpe Diem Traveler,0,0,0,0,Chicago,,1929,2099,1,virtual voyages featured travelpulse todaythis article perfectly sums created voyages help travel enthusiasts fulfill need adventure inspiration joy travel…,my virtual voyage are featured in travelpuls todaythi articl perfectly sum up why i created the voyage to help travel enthusiast fulfill that need for adventur inspiration and joy that travel…,[]
144022,2020-05-12T20:24:21+00:00,@traependergrast @ShikhaJainMD @GetMePPEchi @getusppe @IMPACT4HC @tmprowell @evebmd @meganranney @LJoyZ_MD @alikhan28 I know this is completely self serving and not really PC but seeing your kid jumping up and down screaming with joy outside (with a mask on and socially distanced of course) when they are less than enthusiastic about zoom #homeschooling is just everything,1260304828204539906,Vinny Arora MD MAPP,2,0,4,0,Chicago,['homeschooling'],41769,7398,1,traependergrast shikhajainmd getmeppechi getusppe impact4hc tmprowell evebmd meganranney ljoyzmd alikhan28 know completely self serving really pc seeing kid jumping screaming joy outside mask socially distanced course less enthusiastic zoom homeschooling everything,traependergrast shikhajainmd getmeppechi getuspp impact4hc tmprowell evebmd meganranney ljoyzmd alikhan28 i know thi is completely self serv and not really pc but see your kid jump up and down scream with joy outsid with a mask on and socially distanced of cours when they are les than enthusiastic about zoom homeschool is just everyth,[]
145431,2020-05-12T18:16:09+00:00,"TWP Board of Directors member Diane Miller shares some Christian contemplative faith stream concepts that will help bring joy and peace to both teachers and students.

Read about these simple, yet powerful, activities at https://t.co/ESel2NgZfP⁣

Please Like, Comment, &amp; Share!⁣ https://t.co/FxLyFW26cq",1260272567522377734,Teachers Who Pray,0,0,0,0,Chicago,,377,134,1,twp board directors member diane miller shares christian contemplative faith stream concepts help bring joy peace teachers studentsread simple yet powerful activities ⁣please like comment amp share⁣,twp board of director member dian miller share som christian contemplativ faith stream concept that will help br joy and peac to both teacher and studentsread about thes simpl yet powerful activitie at ⁣pleas lik comment amp share⁣,[]
147141,2020-05-12T16:13:29+00:00,@rssatterwhite Yes! We have a breeding pair! Currently two chicks on the nest! Southwest corner of the park! Such a joy to watch!,1260241697931497472,Ryan Fuller,0,0,1,0,Chicago,,389,535,1,rssatterwhite yes breeding pair currently two chicks nest southwest corner park joy watch,rssatterwhit yes we hav a breed pair currently two chick on the nest southwest corner of the park such a joy to watch,[]
