,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy
76992,2021-09-08T05:10:37+00:00,"well, with a big sigh I’ll once again say: ko-fi link in bio, I got 12 hours or I’m kinda fucked. I really hate being in this situation and it’s my every intention to give back to the community far more than I’ve asked for as soon as I’m able to do so. I’m really sorry again",1435470607332823040,ketu🔜MFF,1,11,19,1,"[-87.940033, 41.644102]","Chicago, IL",0,14533,995,0
56388,2021-09-06T14:15:07+00:00,@simonsinek 💯,1434882862361284613,#StellaBeeOnAir,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,217,1976,0
170912,2021-09-17T14:43:55+00:00,@dave_panda @RiotFest Brilliant tweet,1438876374610157577,Chris Luecke,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1248,2600,0
29821,2021-09-03T03:31:17+00:00,@ohkiv Composure getting a bit frayed. Need to change it up maybe with some Route One,1433633673002225669,devoid davy,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,216,1009,0
86474,2021-09-09T12:21:10+00:00,@_Oriiane_ @Victoriahla Indice UV ?,1435941348922826754,hajaar_be,1,0,1,0,"[-87.860054, 41.732715]","Justice, IL",0,2904,376,0
269586,2021-09-26T02:49:58+00:00,"ND +5.5, Florida -19.5, Bama -45. 3-0 on responsible 50 bomb bets today. Only losses were the small money parlay plays. I’m fucking back baby don’t let me get hot. https://t.co/ksIpAhM16b",1441958194276929538,Brian Knights,0,0,9,0,"[-87.940033, 41.644102]","Chicago, IL",0,3972,1351,0
221253,2021-09-22T19:32:28+00:00,@kinginesse I loved it lmao,1440760929646309379,Miriam,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,706,440,0
135400,2021-09-14T22:37:33+00:00,@Tim535353 @marciadorsey TIM!!!,1437908404329136133,john dickman,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1703,2015,0
158898,2021-09-16T17:47:06+00:00,@Halloween_75 👀 https://t.co/6GO1NuzEZu,1438560085173841923,Jerel 🏳️‍🌈 •💋×o,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,595,4974,0
60906,2021-09-07T23:57:52+00:00,@FanDuel Has the talent but not consistent enough,1435391903776788480,Black McDowell,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,494,1409,0
82856,2021-09-09T19:02:07+00:00,"I no longer agree with a lot of Republican ideologies but I’d vote for her, if I lived in Wyoming! https://t.co/vHS4aFXsZg",1436042252367892486,S.F. Esburrito,1,0,1,0,"[-87.903492, 41.888952]","Melrose Park, IL",0,952,4993,0
172541,2021-09-17T09:45:21+00:00,https://t.co/eB5N6CwpSb,1438801236766175232,Brian Lucas,0,0,0,1,"[-87.940033, 41.644102]","Chicago, IL",0,377,887,0
249029,2021-09-24T00:20:55+00:00,Booty so bigggggggg! https://t.co/STUuc7P5Ql,1441195907626774533,Fat Cat Pat 😎,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,3269,1090,0
276339,2021-09-27T15:18:21+00:00,"New post--A King Kelly story:

https://t.co/wGG4YcW02O",1442508918073315330,BaseballHistoryDaily,0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,17779,9884,0
119511,2021-09-12T08:30:10+00:00,1634 North Tripp Avenue https://t.co/YeDi0JNwJb,1436970377826144262,every lot chicago,0,0,0,0,"[-87.73282, 41.91091]","Chicago, IL",0,4879,4,0
134684,2021-09-14T23:52:17+00:00,❤️⚾️ https://t.co/XrJZmwbPEc,1437927210799833097,Kendra Nicole❤️⚾️,1,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,415,643,0
54735,2021-09-06T17:08:37+00:00,@ElisaJordana I received this picture from John Wayne Melendez and I'm in fear for my life. https://t.co/pKy8WC400n,1434926525162430464,jim karwoski,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,93,716,0
10690,2021-09-02T23:20:24+00:00,@mjflover Funny thing is on Slammiversary weekend Big LG told us not to get hit by any more wrestlers &amp; that IMPACT taping Kenny was tossed into us.,1433570535514968074,SMARKING DOWN!,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,475,715,0
125358,2021-09-13T20:32:52+00:00,@therachelslurrz https://t.co/bOIEAThcCW,1437514638334341127,Fallon,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,389,606,0
57439,2021-09-06T09:06:12+00:00,@kristinaabusch Suddenly these minutes are going by so slowly 😂,1434805120441720832,Nate,0,0,1,1,"[-87.940033, 41.644102]","Chicago, IL",0,2083,1976,0
9607,2021-09-01T01:03:48+00:00,Spotted with sheila - Jafar Amin https://t.co/I1yUpm5Unm via @YouTube,1432871781195517952,Jacqui H • Journalisté Aujourd’hui Uutiset Hoy Νέα,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,85,1700,0
19552,2021-09-02T01:41:30+00:00,"https://t.co/Y7M5FwpvGg
That's it! Sofie Tukker",1433243655339487232,Kenny,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,666,900,0
125963,2021-09-13T19:18:12+00:00,Next week at this time I’ll be in Nice Fr (pending passport 😬) 🤞,1437495848204705801,ish 🎃👽🕷🦇👻🧟‍♂️🧛🏽,6,0,19,0,"[-87.940033, 41.644102]","Chicago, IL",0,6277,3953,0
182698,2021-09-18T13:12:52+00:00,@Stillberto Come on Arsenal!,1439215851014705152,The gentleman in the hot dog t-shirt,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,119,653,0
206014,2021-09-20T04:14:31+00:00,Sunday Funday at the comedy club seeing Chris Kattan and other comedians!!#sundayfunday #chriskattan #snl #nightattheroxbury #zaniesrosemont @ Zanies Comedy Club Rosemont https://t.co/mT3W0LmFxl,1439805144657395712,CLK,0,0,0,0,"[-87.86738, 41.97826]","Rosemont, IL","['sundayfunday', 'chriskattan', 'snl', 'nightattheroxbury', 'zaniesrosemont']",25,375,0
45339,2021-09-05T17:16:33+00:00,@billygee12 @TomthunkitsMind @StanKopiyka praying. lol.,1434566133496098821,Rocky Bandit,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,639,1147,0
256751,2021-09-25T06:29:14+00:00,@flavorstraw Don’t ruin this for them,1441650985181478924,universal бae(sic) income,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,3012,1416,0
100700,2021-09-10T00:46:48+00:00,Good drive from the GOAT @TomBrady #NFLKickoff #NFL https://t.co/kS2np6yMNK,1436128992394989573,John P. Sivels Sr.,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL","['NFLKickoff', 'NFL']",2,549,0
297186,2021-09-29T11:26:54+00:00,Tremendo respaldo del canciller Guedes a 🇺🇾en la controversia con 🇦🇷 sobre el Mercosur. A ver si son tan guapos los K contra 🇧🇷.  Me parece que lo del “ lastre” esta vez se lo tragan sin chistar.,1443175449534865416,Fernando Jimenez de Arechaga,4,41,169,0,"[-87.940033, 41.644102]","Chicago, IL",0,4218,526,0
22808,2021-09-03T20:21:34+00:00,"It’s 99 days til #TBOX2021 / get your low price tickets now!! Just $12.25-$13.25. #TBOX Festa’s 25th Annual 12 Bars of Xmas #barcrawl in #Wrigleyville, #Chicago, Saturday, December 11, https://t.co/wvwdv7wHTF ❤️💚 🍺🍺 #chcagoevents https://t.co/c3MWFbasCE",1433887915520692227,TBOX Bar Crawl 🔥 12/11/21 🔥 Chicago/Wrigleyville,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL","['TBOX2021', 'TBOX', 'barcrawl', 'Wrigleyville', 'Chicago', 'chcagoevents']",5017,484,0
202256,2021-09-20T17:04:11+00:00,I know exactly why though.,1439998839453331463,Oct 1 🖤🇵🇭,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1432,1195,0
265669,2021-09-26T16:25:01+00:00,@NJBearsFan fresh,1442163306475622401,Rocky Bandit,1,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,639,1147,0
230867,2021-09-23T20:06:06+00:00,Who's gonna ride (the border patrol's) wild horses?,1441131783416791046,Dave Van de Walle,0,0,0,0,"[-87.733451, 42.0191507]","Evanston, IL",0,10433,11390,0
220549,2021-09-22T20:40:02+00:00,@sweetness3484 @shane_riordan I don’t believe shit she said. Having interacted with those guys I’d let people have their opinions about 670 but individuals there are A-1.,1440777934671732736,#RipRemDog .,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,869,1211,0
203017,2021-09-20T15:56:13+00:00,LMFAO https://t.co/GaIb3BgdMk,1439981733986848773,Major BS 🎸🎵⚾️,0,1,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1366,4943,0
15982,2021-09-02T14:16:40+00:00,"@Pr3stss If it fits (and sometimes if it doesn't) it sits.
😉",1433433698527895553,Demon Lord Illidan,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,768,1031,0
199985,2021-09-20T21:16:41+00:00,Только что опубликовано фото @ Fire House 51 Chicago Fire https://t.co/aQ2M1sP7zX,1440062382185664518,𝙈𝙧𝙨 𝘾𝙝𝙞𝙝𝙖𝙧𝙙𝙨,0,0,0,0,"[-87.63273295, 41.88316661]","Chicago, IL",0,141,95,0
86629,2021-09-09T11:53:29+00:00,Football tonight,1435934380023853061,NIKE,0,2,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,218,174,0
136294,2021-09-14T21:08:06+00:00,"no one:
absolutely no one:
me, experiencing trauma that will become my entire personality for the next 10 months: https://t.co/lBKFRMvcu2",1437885892694261766,Tyler Thurston,0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,2955,958,0
26146,2021-09-03T15:18:31+00:00,@andy_lea03 https://t.co/n2yqKDd70K,1433811653192192042,Patricia Yamane,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,30917,31814,0
289362,2021-09-28T01:33:42+00:00,@OmariJHardy Try here https://t.co/UoNEYnNIgW,1442663778919800833,Ron Ashlaw,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,593,5003,0
297596,2021-09-29T06:12:58+00:00,I deserve love without hesitation,1443096442655150087,Char,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,289,564,0
19465,2021-09-02T01:50:14+00:00,Oh no Daffney. Please I hope somebody reaches her.,1433245855197319168,Paranoid Negroid,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,941,1261,0
203243,2021-09-20T15:30:54+00:00,@OzzyOsbourne i have this cd,1439975361501073421,benazirs_blog_,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,489,1059,0
155146,2021-09-15T00:04:16+00:00,@MelissaDarrow Hooray!!! I’m so glad it’s there and I hope you love it!,1437930229775880193,Lindsay Currie,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,12031,4836,0
103399,2021-09-11T20:32:16+00:00,"I want to see an Abreu statue at the ballpark once his time on the Southside is over, but how many statues are too many in a ballpark? #changethegame #WhiteSox",1436789714288263171,Dos Can Sox,3,0,5,0,"[-87.940033, 41.644102]","Chicago, IL","['changethegame', 'WhiteSox']",829,1351,0
177922,2021-09-18T21:10:00+00:00,"K guys I’m taking off, wish me a safe flight",1439335925356564488,e,2,0,35,0,"[-87.940033, 41.644102]","Chicago, IL",0,22731,1077,0
154753,2021-09-15T00:40:05+00:00,1657 North Keystone Avenue https://t.co/D9ZerwHZW3,1437939241959530500,every lot chicago,0,0,1,0,"[-87.72725, 41.91152]","Chicago, IL",0,4879,4,0
210820,2021-09-21T20:31:11+00:00,@WestLoopTom My wife has been trying to figure where she left last night’s ranch.,1440413318426992646,Clark in Chicago,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,629,1463,0
140930,2021-09-14T12:11:34+00:00,"yup, everytime 😭 https://t.co/GWVcdh52IW",1437750872851759111,l e x i e 🧚🏾 ✨,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1487,2188,0
61964,2021-09-07T22:06:41+00:00,I do agree more grown people need hands put on them https://t.co/spdAAX4lGb,1435363922941517825,Prod. Leeko sama,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,945,1337,0
283025,2021-09-28T20:57:40+00:00,Going live with some crazy new friends right now on @NBA TikTok! https://t.co/Bh9kbQapWH,1442956699686486016,Jason Zone Fisher,0,1,2,0,"[-87.67403650229355, 41.88140096800735]",United Center,0,2575,727,0
116213,2021-09-12T18:05:23+00:00,"We're reading from the book of Joshua today. Pastor must've said Joshua , Joshua, Joshua, Joshua, Joshua, im in here weak. 😩😭😢",1437115137400446981,Candace,1,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1,33,0
78160,2021-09-08T02:53:26+00:00,Hah. That Carrot Juice 🥕 🥤!! https://t.co/6fOec5Ardl,1435436085488795648,Victor A. Ramirez 🇵🇷🐢,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,941,2525,0
302134,2021-09-30T21:30:08+00:00,3563 West Medill Avenue https://t.co/wxjHSB1Fn9,1443689646987300868,every lot chicago,0,0,1,0,"[-87.71615, 41.92344]","Chicago, IL",0,4880,4,0
66099,2021-09-07T13:42:23+00:00,@GueuzeyJen Reminds me too much of my childhood 😝,1435237011519123460,Jess dba Anhalt,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,3215,2149,0
124199,2021-09-13T22:26:43+00:00,😂😂😂😂😂😂😂😂😂 https://t.co/Hex9eANAr4,1437543290119856129,mel,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,249,593,0
262878,2021-09-26T19:41:57+00:00,@jon_greenberg Maybe you can upgrade to Illini football?,1442212869349707776,Teddy Greenstein,2,0,8,0,"[-87.940033, 41.644102]","Chicago, IL",0,27291,1668,0
282651,2021-09-28T21:52:10+00:00,🛫 from Chicago to San Antonio!,1442970415740030977,⚾️PROUD Future Astros Host Mom ⚾️,2,0,4,0,"[-87.940033, 41.644102]","Chicago, IL",0,1671,1817,0
188367,2021-09-19T21:34:45+00:00,"Wait, so Evan Peters has never won an #Emmy for any of his American Horror Story characters…. https://t.co/F4gwdZmAtR",1439704539964350471,RoGina,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",['Emmy'],1888,2193,0
46631,2021-09-05T14:44:53+00:00,🤰🏽 https://t.co/82knEK4t5b,1434527965661048834,😮‍💨,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,115,156,0
101007,2021-09-10T00:22:51+00:00,"LIKE. bro. i am the nicest, chillest person and i’m so friendly w everyone. but other gays…they do not like me.",1436122964198666241,meek,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1808,247,0
276093,2021-09-27T15:44:36+00:00,"@tewhalen 😡 

🥺",1442515526568251399,Ugo Okere 🌹,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,4805,952,0
293763,2021-09-29T18:12:37+00:00,🔥🔥🔥🔥 https://t.co/mXEHo3lnfS,1443277549166071812,Thelonious Martin,1,1,11,0,"[-87.940033, 41.644102]","Chicago, IL",0,27322,2999,0
301819,2021-09-30T22:05:04+00:00,@aubschrist Dude nice,1443698437162217474,Fat Blout Fall,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,678,561,0
184507,2021-09-18T03:52:10+00:00,"@SeanRossSapp Lol that demo news stung. I’m with it, that match should be a banger.",1439074742586298370,Mean Green Smokerlund,0,0,5,0,"[-87.940033, 41.644102]","Chicago, IL",0,148,397,0
147559,2021-09-15T18:53:16+00:00,ooooo sex education season 3!,1438214350712492034,(uncle) lazo,3,0,7,0,"[-87.940033, 41.644102]","Chicago, IL",0,1261,763,0
248724,2021-09-24T00:49:46+00:00,@_bri0nna https://t.co/J88epmPqwB,1441203167610482688,Crystal,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,2817,3186,0
33299,2021-09-04T21:53:46+00:00,Damn you niggas &amp; bitches still hating I’m just warming up🤣‼️,1434273507618271238,E,0,1,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,136,206,0
275987,2021-09-27T15:57:40+00:00,@negrademivida1 Ay! 😬,1442518815066185729,🇦 🇳 🇬 🇮 🇪 🍁,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,14381,12576,0
112482,2021-09-12T23:18:36+00:00,My rabbit chewed my damn ring light cord 😭😭😭😭😭 IN HALF.,1437193960968105986,bbygrl.k,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,2677,1354,0
256331,2021-09-25T11:37:37+00:00,"From The Economist Espresso: Frilling: Antwerp lace

https://t.co/3s9BeF0axY",1441728593705390088,Bruce le parisien ute fan,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1366,4265,0
206281,2021-09-20T03:39:51+00:00,60619: Constant drones or airplanes @FAA @TheFAA @NASA @NASAKennedy @NASAJohnson @thehill @mayorrahm @gov @epagov @ Chicago O'Hare International Airport https://t.co/ea7mPmNh4v,1439796419934580741,Jacqui Henderson Nouvelles,0,0,0,0,"[-87.90120921, 41.97655691]","Chicago, IL",0,22,378,0
39371,2021-09-04T04:33:25+00:00,@maledebutante Likewise hoe,1434011693718327296,Larry Rafferty,1,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,264,376,0
240252,2021-09-24T22:15:44+00:00,"Congrats @William_Texas07!
@BoiseState @BoiseStateCJ https://t.co/sAIEQsS8MF",1441526793417146371,Dr. LBLogic,0,0,15,0,"[-87.940033, 41.644102]","Chicago, IL",0,1387,1946,0
136175,2021-09-14T21:20:21+00:00,@unlikelybkstore @KoryJMerritt @VeeraHira @WriteinBK @r_balcarcel @farahnazrishi @horrorandbrains Thank you so much h for stocking WHAT LIVES IN THE WOODS ❤️❤️,1437888978821206023,Lindsay Currie,0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,12031,4836,0
265303,2021-09-26T16:59:37+00:00,@jongmboa Estoy de acuerdo! ✅,1442172015243370497,🇦 🇳 🇬 🇮 🇪 🍁,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,14381,12576,0
292839,2021-09-29T19:51:28+00:00,@cri_ink si pls 😬,1443302427973885968,lover boy ⚓️🌻🐬,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,212,207,0
234214,2021-09-23T14:40:05+00:00,"@mprepelica @ThisIsHCHS @hcfootball @RedDevilsAD @HCHSActivities @RedDevilSpirit 7pm, most of my graphics were done before the 7pm times came out.",1441049736727830542,Coach Ryan McHugh,1,0,0,0,"[-87.798798, 41.68331]","Oak Lawn, IL",0,1385,1894,0
33696,2021-09-04T21:12:16+00:00,Just posted a photo @ RED ROOM Comedy Club https://t.co/xLmvzcOfpZ,1434263064719859717,Darrick Jones,0,0,0,0,"[-87.69035, 42.01832434]","Chicago, IL",0,282,447,0
42087,2021-09-05T23:34:21+00:00,Just bought some new Serenity By Jan candles! ❤️❤️❤️❤️,1434661208125227009,Jerel 🏳️‍🌈 •💋×o,2,0,5,0,"[-87.940033, 41.644102]","Chicago, IL",0,596,4975,0
247407,2021-09-24T02:46:57+00:00,The line on the number of days it takes the NHL to hire a cishet white woman for this role is 13.5 https://t.co/Mo0lJsTCGF,1441232661025021953,Derek Helling,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1192,995,0
12168,2021-09-02T20:41:31+00:00,#LOLz https://t.co/IGewF51JPk,1433530548471975938,White Sox Barber 💈,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",['LOLz'],1461,1098,0
91797,2021-09-10T21:36:39+00:00,Me last night 😩 https://t.co/4Hkw5PAzVN,1436443527345577991,The Millennial Taye Diggs ✊🏾,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,284,307,0
92395,2021-09-10T20:34:29+00:00,"@SerpicoDet those make me cringe i hate their childish behavior  this bs is ok for kids for crying out loud not grown-ups  good grief they are such blockheads and they need to grow the hell up 

P.S. GOOD GRIEF AND BLOCKHEADS CAME FROM READING AND WATCHING EVERY SHOW WITH SNOOPY IN IT",1436427884911120386,benazirs_blog_,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,489,1060,0
187197,2021-09-19T23:27:58+00:00,@RiotFest @simpleplan Great tele,1439733032458534914,palmer,0,0,1,0,"[-87.733451, 42.0191507]","Evanston, IL",0,245,579,0
185160,2021-09-18T02:48:36+00:00,https://t.co/jo2b5z0RuS,1439058748862078978,DeStavster Cousins,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,1546,1077,0
130647,2021-09-13T04:00:32+00:00,😂😂😂😂😂 https://t.co/vrQo0bK2vP,1437264910157852676,Mariel Pittman,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,572,566,0
103505,2021-09-11T20:23:47+00:00,@kndlela55 Her name is Shanti,1436787577663668229,Mark Smithivas ⚡️ 🚀,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,2412,3725,0
92012,2021-09-10T21:13:50+00:00,The one star on the Texas flag is a Google review,1436437786387628035,♟Thicccolas Elliott🌽,1,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,2766,446,0
12872,2021-09-02T19:26:51+00:00,"“Get your pretty ass right here, 'cause I miss you”🥰",1433511759541936131,BOOJIE 💋,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,2864,3143,0
309341,2021-09-30T01:57:03+00:00,@morgaaanaaa_ lmfaoooo 💀 i'm only deleting this if the h*ve starts coming for me 🤣,1443394428312465411,l e x i e 🧚🏾 ✨,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1487,2188,0
100298,2021-09-10T01:21:01+00:00,@BCWeber00 @peterwendlerCR @ThnderCatzCards @t_vguy @DegaVintage @WicketSMP199 @DJSchrum2 Gonna have to come up quite a bit,1436137602176929792,Chuck,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1269,1298,0
84929,2021-09-09T15:30:28+00:00,@marquesharveyNB @zakklemmerrr @kirbycar47 @JacobBooth6 @ProFootballTalk Look at us a respectful discussion on Twitter…who would have thought. Who Dey my man.,1435988986636423181,Apple Juice,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,187,1122,0
245433,2021-09-24T12:52:56+00:00,"So lysol's having a good year, right?",1441385160629497858,Katie,0,4,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,571,540,0
195777,2021-09-19T05:55:43+00:00,@RoJamesXIX LAST CIGARETTE BY Ro James on play..🎶bout to start another day 🎶... Teamro's 🌹 #Eldorado https://t.co/iEg1q9zqjr,1439468226715561984,Cassandra Palmateer,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",['Eldorado'],1462,3428,0
253125,2021-09-25T17:45:38+00:00,@geoffschwartz I paid hundreds to attend to travel and attend this game and this is what I get.,1441821207725101061,Nathan Lewandowski,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,372,736,0
227872,2021-09-22T00:41:10+00:00,@damnsonImFine Wtf,1440476230453587975,290Queen💓👑👸🏽😻,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,828,798,0
76727,2021-09-08T06:34:52+00:00,@CheckMateHere https://t.co/35OH5dNYF8,1435491812559495172,Justin Ehrenhofer 🎂🏳️‍🌈,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,3998,220,0
246531,2021-09-24T04:42:54+00:00,https://t.co/GapSEa1uKq https://t.co/2n3MLaETR9,1441261840323932163,Twilla,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1040,446,0
127821,2021-09-13T15:54:23+00:00,"@Jasmina6817 @mit_your_faults @MattWalshBlog @SaneScitZo Not the brightest bulb huh Jasmine, I feel sorry for you, you poor thing...",1437444555704504323,David Has Had Enough Of This Shit,0,0,0,0,"[-87.798589, 41.690256]","Chicago Ridge, IL",0,1043,1192,0
84612,2021-09-09T16:04:40+00:00,@WonderingMindz @thiiirdperson Me too lmao,1435997595172757505,Nate Paulson,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,801,255,0
84674,2021-09-09T15:57:37+00:00,@pitchforkfest bro can i PLEASE bring in my foldable chair,1435995820797616129,ralph nader 2000 supporter,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1022,923,0
190619,2021-09-19T18:53:44+00:00,"Fields is more talented. 

Fields is more athletic.

Fields is the future.

Dalton is the best QB right now.

If you want the #Bears to win right now. Dalton is that dude. 

#hottakes #chicagobears #DaBears #BearsNation #CHIvsCIN",1439664018755567616,Daniel Allen,0,0,0,0,"[-87.820078, 41.6457104]","Palos Heights, IL","['Bears', 'hottakes', 'chicagobears', 'DaBears', 'BearsNation', 'CHIvsCIN']",44,78,0
245108,2021-09-24T13:37:06+00:00,@faisal_fareed @SdqJaan Allah inko jannat may aala muqaam ata karay,1441396275799150601,Syed,0,0,0,0,"[-87.825792, 42.022717]","Morton Grove, IL",0,81,168,0
2986,2021-09-01T18:38:00+00:00,“Free to take”- the ugliest piece of furniture you’ve ever seen,1433137079198883843,Tyler Thurston,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,2954,958,0
