,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy
59065,2021-07-07T16:01:15+00:00,Maybe he should Uber or something to make some extra cash… the struggle makes people tougher! https://t.co/YyzRgILit9,1412803911874924548,The Soxside Boys,0,0,2,0,"[-87.896102, 41.973825]","Rosemont, IL",0,2747,1967,0
80653,2021-07-09T13:38:08+00:00,cuz mfs be lying https://t.co/L5YQwXNd6r,1413492671230791685,T-Boogie🥵,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1446,1639,0
35461,2021-07-04T03:15:47+00:00,"Bout to see what this summertime chi thing all about #chicago #chitown @ Chicago, Illinois https://t.co/DUoszM3LJ0",1411524111755579405,Raydell Levelston,0,0,0,0,"[-87.632496, 41.883222]","Chicago, IL","['chicago', 'chitown']",65,479,0
7040,2021-07-01T05:58:19+00:00,I command opportunity,1410477850042327044,夜神 月,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,768,246,0
86158,2021-07-10T21:55:33+00:00,Just posted a photo @ Windy City Smokeout - Country Music &amp; BBQ Festival https://t.co/VSkLbbiBbq,1413980235566039042,Amanda Topper,0,0,0,0,"[-87.67385064, 41.88158151]","Chicago, IL",0,2144,544,0
203856,2021-07-22T18:43:42+00:00,@tapatiainefable Gracias 😁,1418280609043173380,🇦 🇳 🇬 🇮 🇪 🍁,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,14370,12571,0
39043,2021-07-05T19:47:22+00:00,@tompin Whoo! I saw it today IRL. Cool,1412136037355339777,Betsy Rubin,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,860,2318,0
1291,2021-07-01T21:31:26+00:00,@CoreyBMiles @maggieNYT HEY leave Brit out of this!! https://t.co/hng25SatCR,1410712674934169601,JL,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,400,641,0
169983,2021-07-18T00:03:01+00:00,For the record I called the back to back homers,1416549030700650497,Ethan Chivari,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,244,1110,0
251334,2021-07-27T20:31:13+00:00,Disagree but thanks for your hot take https://t.co/8mGK1v9YVa,1420119607013163017,Matt Stegman,1,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,235,354,0
117465,2021-07-13T17:41:10+00:00,"الڤيديو في امريكا من يومين
المرجيحة او ال Spinner دي من شدة اللف كانت هتتخلع من مكانها 
الناس جريت تمسك فيها من تحت تثبتها لحاد ما وقفت 

لو كنت من الناس اللي راكبة ساعتها و شوفتها و هي بتتخلع بيك كنت هتعمل ايه ؟ 😂 https://t.co/OLSXBGqU8a",1415003383287586816,Aly Hussin Mahdy,4,2,43,0,"[-87.848036, 41.708665]","Hickory Hills, IL",0,27000,237,0
163050,2021-07-18T19:33:59+00:00,@AshElizabeth19 My a/c guy is on his way to pocket that...and them some 😩😂.,1416843714090217476,C.W. Harris,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,6498,6050,0
219458,2021-07-23T04:05:06+00:00,"LOOK WHO’S TALKING (1989)
Dir: Amy Heckerling https://t.co/MkQ8YaQQ1y",1418421889865768962,"Michael ""Myers"" Roffman",0,4,28,0,"[-87.940033, 41.644102]","Chicago, IL",0,5697,1049,0
240436,2021-07-26T23:46:44+00:00,Today I did a 2K meter row in less than 10 minutes 💪🤩,1419806421714092036,𝐂🦋,0,0,5,0,"[-87.890882, 41.790186]","La Grange Park, IL",0,305,272,0
134405,2021-07-15T20:41:39+00:00,"@visorboy1974 “Yea but soccer!” - somebody, probably",1415773576234471434,White Sox Barber 💈,0,0,0,0,"[-87.833698, 41.850023]","Forest Park, IL",0,1461,1098,0
55255,2021-07-07T22:23:57+00:00,Shout out to that Indians fan that told me I shouldn’t be able to vote because I said Skyline Chili sucked. This ones for you. https://t.co/iXJcEf0N0t,1412900218190848010,Tommy Long - U of I Offensive Coordinator,0,0,2,0,"[-87.733451, 42.0191507]","Evanston, IL",0,623,396,0
221091,2021-07-23T01:40:42+00:00,unless it’s kicking mizzou OUT of the SEC https://t.co/2l71803vyE,1418385552668307458,camille,0,0,5,0,"[-87.940033, 41.644102]","Chicago, IL",0,734,866,0
187258,2021-07-20T02:41:32+00:00,@HFPR @juliaccarreon U DRIVE ME CRAAAZY I JUST CANT SLEEP,1417313696087433216,Caitlin Cook,0,0,3,0,"[-87.940033, 41.644102]","Chicago, IL",0,16861,2400,0
68691,2021-07-08T16:52:45+00:00,But it’s this! This is the wildest shit on the TL this morning lmaooo https://t.co/Ng7WcT1fUn,1413179257539420162,Camille,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,360,338,0
196298,2021-07-21T06:07:47+00:00,https://t.co/fn52HUyzFb like this song is TOP TIER Ariana idc,1417727988095934464,sherman🤍,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,60,111,0
86133,2021-07-10T21:57:32+00:00,@nomadicimages1 @muhammadljunaid Appreciate ya buddy!,1413980733606146055,Wandering Jones,0,0,1,0,"[-87.733451, 42.0191507]","Evanston, IL",0,2287,459,0
81600,2021-07-09T08:21:46+00:00,the wii will always be some revolutionary shit to me like it was so ahead of it’s time,1413413054449176579,cool mom,1,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1421,1094,0
115937,2021-07-13T20:33:30+00:00,"I'm at @TheUPSStore in Chicago, IL https://t.co/xAZAnZ2l6X",1415046750226747403,Saud A,0,0,0,0,"[-87.66370811, 41.94537638]","Chicago, IL",0,212,384,0
127704,2021-07-14T15:49:43+00:00,"@roxolidstudios @PackerBackerSTL @benheck @SEGA If I lived in the part of the state you live in, I'd agree with you.",1415337723431424010,Adam Koralik,2,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,8009,337,0
24643,2021-07-03T14:53:07+00:00,@OnTheHudsonNYC @ElissaCPA @KFILE I totally agree.,1411337211136643072,KT-Tak,0,0,1,0,"[-87.9691933, 41.8477693]","Elmhurst, IL",0,3806,4103,0
17318,2021-07-02T08:18:42+00:00,"I'm at Family Dollar in Chicago, IL https://t.co/hbRE3QwzIN",1410875566555811841,Duchess Lynette,0,0,0,0,"[-87.663041, 41.749655]","Chicago, IL",0,413,1591,0
233901,2021-07-25T19:01:46+00:00,@FFTylerO Ahhhh the Skip Bayless. Tough event,1419372319026384897,Anand Nanduri ↗️,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,5347,4592,0
