,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy
379784,2020-08-28T02:31:43+00:00,"🎼I, under the pale moon
For so many years I wondered

Who you are

How could a person like you bring me joy?

Under the pale moon

Where I see a lot of stars

(Ooh)

Is enough enough? 🎶

🎵""The Sign"" by Ace of… https://t.co/Gcn4DzU47K",1299172782559748097,Ahsan ツ,0,0,0,0,"[-87.64755926, 41.97357247]","Chicago, IL",0,457,547,1
380386,2020-08-28T01:52:30+00:00,"Trick or Treat 👻 kinderus Kinder Joy Surprises! 

#KinderJoy #Halloween #Candy #KinderJoy @ Chicago, Illinois https://t.co/94sReO1SNT",1299162913224175617,BlindBagToyAddict,0,0,0,0,"[-87.632496, 41.883222]","Chicago, IL","['KinderJoy', 'Halloween', 'Candy', 'KinderJoy']",205,1025,1
381557,2020-08-28T00:22:47+00:00,Excuse me while I go scream into the sky with joy https://t.co/kr6xl1t0pt,1299140334270676993,CT,2,1,11,0,"[-87.733451, 42.0191507]","Evanston, IL",0,366,612,1
382743,2020-08-29T22:29:18+00:00,"@gingerreckoning Minut, Paper Mario, New Super Lucky’s Tale, Ori And The Blind Forest, Katamari Damascus Reroll, Yok’s Island Express, Celeste, and Golf Story are all games that bring me joy and aren’t heavy. (Celeste will get heavy, but in a way I think you’d dig!)",1299836553083092993,Aaron Amendola,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,1351,571,1
383315,2020-08-29T21:36:25+00:00,“Black joy is radical”  w/ @TheTRiiBE https://t.co/jskiD30zBL,1299823243533090816,Simp semper tyrannis,1,1,12,0,"[-87.940033, 41.644102]","Chicago, IL",0,926,3736,1
385935,2020-08-29T17:34:06+00:00,"In pre-pandemic times, we found joy in the little things. https://t.co/9jhGvAgh7P",1299762262316593152,EdwardKeegan,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,1927,3042,1
386023,2020-08-29T17:24:57+00:00,@joshgad @chadwickboseman This beauty of Presence. Mindfulness. Gratitude. Peace. Joy. Love.,1299759959559811073,𝐄𝐱𝐚𝐯𝐢𝐞𝐫 𝐏𝐨𝐩𝐞,0,6,76,0,"[-87.940033, 41.644102]","Chicago, IL",0,37575,6659,1
386387,2020-08-29T16:52:58+00:00,Indulging in joy and peace.,1299751910791155712,Ni,0,1,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,211,159,1
386675,2020-08-29T16:28:04+00:00,My Iced Matcha feel cooler sitting on my liberated_originals coaster 🤔😍...deciding to find joy where I can...even in little things  #supportBlackcreatives #supportblackbusiness… https://t.co/fRBk6zsq5x,1299745646136766466,Kitas Cooking,0,0,0,0,"[-87.62227535, 41.86747436]","Chicago, IL","['supportBlackcreatives', 'supportblackbusiness']",65,113,1
387901,2020-08-29T14:41:52+00:00,I’m still looking for the perfect wall space for @StevieAppleby “Safe Harbour” but for now it brings me such joy on my coffee table https://t.co/oDQ24ticSU,1299718919423504385,MK Lynn,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,161,203,1
388446,2020-08-29T13:41:10+00:00,I love watching black children full of joy https://t.co/i9J2CfTJS3,1299703643642437633,Tunah,0,0,0,0,"[-87.780869, 42.0032]","Skokie, IL",0,368,258,1
388466,2020-08-29T13:38:13+00:00,"Great memory of seeing Black Panther at The Uptown in DC. Everyone in line was dressed to the nines in long, printed skirts and bright colors. The sense of pure joy, fun and optimism was palatable.",1299702902567641088,Leigh Giangreco,1,2,25,0,"[-87.940033, 41.644102]","Chicago, IL",0,7074,7762,1
388561,2020-08-29T13:26:11+00:00,"Journey Joy-fully, fully connected &amp; aligned Within... #IAm

#SaturdayVibes https://t.co/CfV0erCEtH",1299699872560447489,Esperanza Smith,0,4,10,0,"[-87.940033, 41.644102]","Chicago, IL","['IAm', 'SaturdayVibes']",589,578,1
