Unnamed: 0,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy,clean_tweet,clean_stems,emoji_meanings
488,2022-01-01T23:05:22+00:00,@theschmooz This brings me JOY!!!,1477415681893310473,C.W. Harris,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,6913,6422,1,theschmooz brings joy,theschmooz thi bring me joy,[]
602,2022-01-01T22:52:20+00:00,"May this new year be filled with happiness, joy and peace and wishing you success for passing grades, competitive test scores and acceptance letters! 
#2022NewYear #NewYear #NursingInspired #FutureNurses #NurseTwitter #prenursing #nursingschool #nurses #BlackTwitter https://t.co/tjVumI9rFi",1477412402052411392,💡👩🏾‍⚕️NursingInspired LLC👩🏾‍🏫💡,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL","['2022NewYear', 'NewYear', 'NursingInspired', 'FutureNurses', 'NurseTwitter', 'prenursing', 'nursingschool', 'nurses', 'BlackTwitter']",169,794,1,may new year filled happiness joy peace wishing success passing grades competitive test scores acceptance letters 2022newyear newyear nursinginspired futurenurses nursetwitter prenursing nursingschool nurses blacktwitter,may thi new year be filled with happines joy and peac and wish you succes for pass grade competitiv test score and acceptanc letter 2022newyear newyear nursinginspired futurenurse nursetwitter prenurs nursingschool nurse blacktwitter,[]
2841,2022-01-01T18:51:07+00:00,@obvious_shirts Thanks @obvious_shirts! Share as you wish! And keep creating and sharing the good and joy you bring to the world! Hope to see you around soon.,1477351697978736647,📸 Will Byington,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,5858,7014,1,obviousshirts thanks obviousshirts share wish keep creating sharing good joy bring world hope see around soon,obviousshirt thank obviousshirt shar as you wish and keep creat and shar the good and joy you br to the world hop to see you around soon,[]
3399,2022-01-01T17:48:04+00:00,it’s hard to truly enjoy personal milestones and achievements when the world is suffering but we tried to find as much joy as possible in 2021 https://t.co/urCAdb527Y,1477335832080048129,Michelle Bruton,3,0,16,0,"[-87.940033, 41.644102]","Chicago, IL",0,10559,3053,1,’ hard truly enjoy personal milestones achievements world suffering tried find much joy possible 2021,it ’ s hard to truly enjoy personal milestone and achievement when the world is suffer but we tried to find as much joy as possibl in 2021,[]
3961,2022-01-01T16:33:12+00:00,"…means that, if i work very hard at it, i may yet find some joy and peace amid so much pestilence and sorrow…🧿😌🖖🏼🤙🏼🧿",1477316991266480132,😎🌹,0,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,194,758,1,…means work hard may yet find joy peace amid much pestilence sorrow…🧿😌🖖🏼🤙🏼🧿,…mean that if i work very hard at it i may yet find som joy and peac amid so much pestilenc and sorrow…🧿😌🖖🏼🤙🏼🧿,"['nazar_amulet', 'relieved_face', 'vulcan_salute_medium-light_skin_tone', 'call_me_hand_medium-light_skin_tone', 'nazar_amulet']"
4004,2022-01-01T16:27:18+00:00,@iamcardib @iamcardib plus @ParisHilton!?  Joy.  Joy to the world! 🥰,1477315508076699654,Dallas Harlow 💙,1,1,4,0,"[-87.940033, 41.644102]","Chicago, IL",0,444,1387,1,iamcardib iamcardib plus parishilton joy joy world 🥰,iamcardib iamcardib plu parishilton joy joy to the world 🥰,['smiling_face_with_hearts']
4396,2022-01-01T15:28:11+00:00,@JoyTaylorTalks Joy to the world got damnit!!!,1477300629362159622,Swaggeriphic,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,899,2352,1,joytaylortalks joy world got damnit,joytaylortalk joy to the world got damnit,[]
5082,2022-01-01T11:55:29+00:00,"@barbiebrookeecc Yesterday was ending,but today is the start of a new fresh beginning.  Leave that hate and pain 💔from last year and start your blessing for this year. You can't make people love you, but you can love yourself. Don't let other people actions delay your destiny, happiness and joy",1477247100417097731,jason grey,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,751,405,1,barbiebrookeecc yesterday endingbut today start new fresh beginning leave hate pain 💔from last year start blessing year cant make people love love dont let people actions delay destiny happiness joy,barbiebrookeecc yesterday was endingbut today is the start of a new fresh beginn leav that hat and pain 💔from last year and start your bless for thi year you cant mak peopl lov you but you can lov yourself dont let other peopl action delay your destiny happines and joy,['broken_heart']
5753,2022-01-01T07:12:30+00:00,Happy New Year! 2021 has been a rough ride in so many ways. May 2022 take us all to smoother roads and bring joy and peace to all!,1477175888131276801,"Theresa Walunas, PhD, FAMIA",0,1,11,0,"[-87.940033, 41.644102]","Chicago, IL",0,343,644,1,happy new year 2021 rough ride many ways may 2022 take us smoother roads bring joy peace,happy new year 2021 has been a rough rid in so many way may 2022 tak us all to smoother road and br joy and peac to all,[]
5951,2022-01-01T06:44:34+00:00,"Happy New Year!!! 🎈🎊🎆  I wish you all a year full of health, love, safety, &amp; joy 🤩 #2022NewYear https://t.co/VjTK2CZ1WF",1477168856204513280,Richie 🇵🇷,0,0,1,0,"[-88.003635, 41.812505]","Oak Brook, IL",['2022NewYear'],375,2694,1,happy new year 🎈🎊🎆 wish year full health love safety amp joy 🤩 2022newyear,happy new year 🎈🎊🎆 i wish you all a year full of health lov safety amp joy 🤩 2022newyear,"['balloon', 'confetti_ball', 'fireworks', 'star-struck']"
