Unnamed: 0,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,place,hashtags,followers,friends,ijoy,clean_tweet,clean_stems,emoji_meanings
144251,2020-03-10T03:28:25+00:00,Let joy go with you and peace be right behind ya. 😉 https://t.co/MwgZhQqPxg,1237218728309334017,Kahari,0,0,0,0,"Chicago, IL",,581,505,1,let joy go peace right behind ya 😉,let joy go with you and peac be right behind ya 😉,['winking_face']
148474,2020-03-11T23:09:15+00:00,"...ready to welcome the new year! so much love and joy flowing right now! #YancuicXihuitl #Nemontemi #Mexika @ Chicago, Illinois https://t.co/R98MwITmrX",1237878281895960577,🏳️‍🌈 #CleanDreamAct,0,0,0,0,"Chicago, IL","['YancuicXihuitl', 'Nemontemi', 'Mexika']",156,159,1,ready welcome new year much love joy flowing right yancuicxihuitl nemontemi mexika chicago illinois,ready to welcom the new year so much lov and joy flow right now yancuicxihuitl nemontemi mexika chicago illinoi,[]
153233,2020-03-11T17:53:03+00:00,@TheView You can tell that Joy is rooting for the corona virus to be devastating just so her political dreams will come true.,1237798707195793408,Kim,1,0,1,0,"Broadview, IL",,161,864,1,theview tell joy rooting corona virus devastating political dreams come true,theview you can tell that joy is root for the corona viru to be devastat just so her political dream will com tru,[]
156052,2020-03-11T14:56:18+00:00,@BorrenceTaldwin Happy Birthday my fellow Pisces ♓️ Hope your day is full of joy and blessings!,1237754225553289218,Jaee.,0,0,1,0,"Schiller Park, IL",,576,519,1,borrencetaldwin happy birthday fellow pisces ♓️ hope day full joy blessings,borrencetaldwin happy birthday my fellow pisce ♓️ hop your day is full of joy and blessing,['Pisces']
156540,2020-03-11T14:22:24+00:00,#Joy https://t.co/zC03UX7RtI,1237745695471423488,"PureEsperanza, NFP",0,0,2,0,"Chicago, IL",['Joy'],2782,2458,1,joy,joy,[]
156751,2020-03-11T14:10:44+00:00,"Remember that adventure of climbing a hill, top of the slide, or up a tree? 

We took up that thrill with enthusiasm as kids. 

Let #Joy Be an underlying motivation for all You are working/living through.

#artofliving
#WednesdayWisdom https://t.co/ljchcHCb6m",1237742758867189763,"PureEsperanza, NFP",0,5,9,0,"Chicago, IL","['Joy', 'artofliving', 'WednesdayWisdom']",2782,2458,1,remember adventure climbing hill top slide tree took thrill enthusiasm kids let joy underlying motivation workingliving throughartoflivingwednesdaywisdom,remember that adventur of climb a hill top of the slid or up a tre we took up that thrill with enthusiasm as kid let joy be an underly motivation for all you are workingliv throughartoflivingwednesdaywisdom,[]
157583,2020-03-11T13:05:39+00:00,"Let’s start today with a lil’ bright happy flowery wedding garden joy, with our beautiful bride Vinithra. Feel a bit better now? Me too. #wedding #flowers @ DL Loft https://t.co/3HKganW2A5",1237726378063212544,Debi Lilly,0,1,0,0,"Chicago, IL","['wedding', 'flowers']",5065,4741,1,let ’ start today lil ’ bright happy flowery wedding garden joy beautiful bride vinithra feel bit better wedding flowers dl loft,let ’ s start today with a lil ’ bright happy flowery wedd garden joy with our beautiful brid vinithra feel a bit better now me too wedd flower dl loft,[]
159141,2020-03-11T05:53:59+00:00,"Raw Joy @ Raw Purim 2020 
Cool times Happy times B”H 
Extend Purim Joy every day! @ Chabad of the Loop &amp; Gold Coast - Center for Jewish Life https://t.co/cxbVpA6UYQ",1237617748819181574,Chabad of Downtown,0,1,1,0,"Chicago, IL",,556,291,1,raw joy raw purim 2020 cool times happy times b ” h extend purim joy every day chabad loop amp gold coast center jewish life,raw joy raw purim 2020 cool time happy time b ” h extend purim joy every day chabad of the loop amp gold coast center for jewish lif,[]
159403,2020-03-11T05:12:29+00:00,my favorite part of perverts guide to ideology is when slavoj takes out his library card and reads the shit out of beethoven’s ode to joy lmao,1237607304389742592,universal бae(sic) income,0,0,6,0,"Chicago, IL",,3014,1416,1,favorite part perverts guide ideology slavoj takes library card reads shit beethoven ’ ode joy lmao,my favorit part of pervert guid to ideology is when slavoj take out his library card and read the shit out of beethoven ’ s ode to joy lmao,[]
160390,2020-03-11T03:40:24+00:00,@Ecnerwal23 Wow. Good pull from the 1980s. If they named it Venture Tower I’d lose it with joy.,1237584131501875201,Larry Hawley,1,0,6,0,"Chicago, IL",,5330,4338,1,ecnerwal23 wow good pull 1980s named venture tower ’ lose joy,ecnerwal23 wow good pull from the 1980 if they named it ventur tower i ’ d los it with joy,[]
162670,2020-03-11T01:40:04+00:00,Comparison is the thief of joy.,1237553846529884162,Dwayne Reed,6,17,111,2,"Chicago, IL",,61093,171,1,comparison thief joy,comparison is the thief of joy,[]
165403,2020-03-12T23:18:29+00:00,@lacucarochaaa It happens and it won’t matter when your bundle of joy is here and healthy.,1238242993603305474,Bgirl Mystify,0,0,1,0,"Chicago, IL",,872,432,1,lacucarochaaa happens ’ matter bundle joy healthy,lacucarochaaa it happen and it won ’ t matter when your bundl of joy is her and healthy,[]
167873,2020-03-12T21:06:35+00:00,"...🔥⭐️⚡️✨💫🖤❤️
#reconnect #reconnectivehealing #rebirth #light #transformation #oneness #catalystforchange #peace #joy #goddess #mother @ Chicago, Illinois https://t.co/FBiNuljSgc",1238209797205282816,Coco Elysses,0,0,0,0,"Chicago, IL","['reconnect', 'reconnectivehealing', 'rebirth', 'light', 'transformation', 'oneness', 'catalystforchange', 'peace', 'joy', 'goddess', 'mother']",906,2216,1,🔥⭐️⚡️✨💫🖤❤️reconnect reconnectivehealing rebirth light transformation oneness catalystforchange peace joy goddess mother chicago illinois,🔥⭐️⚡️✨💫🖤❤️reconnect reconnectiveheal rebirth light transformation onenes catalystforchang peac joy goddes mother chicago illinoi,"['fire', 'star', 'high_voltage', 'sparkles', 'dizzy', 'black_heart', 'red_heart']"
169696,2020-03-12T19:25:55+00:00,"It was a joy having this beautiful spirit iamhakeemhenderson visiting us! Thank you for the love and affirmations. We KNOW you’ll be back in June! ❤️❤️ @ Evanston, Illinois https://t.co/CVm2lpqnUw",1238184464473194496,Tracie Rhesean Davis (she/her),0,0,0,0,"Evanston, IL",,284,785,1,joy beautiful spirit iamhakeemhenderson visiting us thank love affirmations know ’ back june ❤️❤️ evanston illinois,it was a joy hav thi beautiful spirit iamhakeemhenderson visit us thank you for the lov and affirmation we know you ’ ll be back in jun ❤️❤️ evanston illinoi,"['red_heart', 'red_heart']"
170534,2020-03-12T18:30:23+00:00,"JOY. It’s what we all need given current events, so it was perfect time for our beloved staff to get their annual bonuses from EXIT Realty International today.  To summarize I emailed to our 230 associates just now,  I asked that everyone KEEP YOUR HEADS UP &amp; YOUR HANDS WASHED ❤️ https://t.co/doJZgLQITp",1238170487911579649,Nick Libert,0,0,2,0,Exit Strategy Realty,,2749,2021,1,joy ’ need given current events perfect time beloved staff get annual bonuses exit realty international today summarize emailed 230 associates asked everyone keep heads amp hands washed ❤️,joy it ’ s what we all need given current event so it was perfect tim for our beloved staff to get their annual bonuse from exit realty international today to summariz i emailed to our 230 associate just now i asked that everyon keep your head up amp your hand washed ❤️,['red_heart']
170909,2020-03-12T18:09:09+00:00,"While I #WorkFromHome, the site and sounds of kiddies playing outside at recess is pure joy. https://t.co/XcALLJIxOe",1238165146779947011,Brittany Lothe,0,0,4,0,"Chicago, IL",['WorkFromHome'],1871,254,1,workfromhome site sounds kiddies playing outside recess pure joy,whil i workfromhom the sit and sound of kiddie play outsid at reces is pur joy,[]
171168,2020-03-12T17:55:11+00:00,i have seen two olds while out on a run most def just joy riding. idk who needs to talk to their grandparents but y’all better tell them to stay home already.,1238161630875312128,Kirkland Kardashian,0,0,0,0,"Chicago, IL",,218,1109,1,seen two olds run def joy riding idk needs talk grandparents ’ better tell stay home already,i hav seen two old whil out on a run most def just joy rid idk who need to talk to their grandparent but y ’ all better tell them to stay hom already,[]
175387,2020-03-12T13:38:58+00:00,Making people forget about their worries or what comes next...that’s the most important thing you can do for someone. We are focused on creating beauty. And always sharing joy. Take great care today. And love on your… https://t.co/hkhnNlr7hN,1238097154075430913,Debi Lilly,0,0,0,0,"Chicago, IL",,5065,4741,1,making people forget worries comes ’ important thing someone focused creating beauty always sharing joy take great care today love your…,mak peopl forget about their worrie or what come ’ s the most important th you can do for someon we are focused on creat beauty and alway shar joy tak great car today and lov on your…,[]
175557,2020-03-12T13:28:07+00:00,"Take Courage.
Focus upon your well-Being.
Trust your journey.
Accept Life &amp; allow Enthusiasm to dare fuel your #Joy.
These #ThursdayThoughts , friends!

#IAm
#pureesperanza 🌎💫 https://t.co/gmNtqQVBeJ",1238094422333587457,"PureEsperanza, NFP",0,3,6,0,"Chicago, IL","['Joy', 'ThursdayThoughts', 'IAm', 'pureesperanza']",2782,2458,1,take couragefocus upon wellbeingtrust journeyaccept life amp allow enthusiasm dare fuel joythese thursdaythoughts friendsiampureesperanza 🌎💫,tak couragefocu upon your wellbeingtrust your journeyaccept lif amp allow enthusiasm to dar fuel your joythes thursdaythought friendsiampureesperanza 🌎💫,"['globe_showing_Americas', 'dizzy']"
175867,2020-03-12T13:08:37+00:00,@fresh_bowtie Except it's going to be tears of joy!,1238089516021399552,C.W. Harris,2,0,2,0,"Cicero, IL",,6499,6056,1,freshbowtie except going tears joy,freshbowti except its go to be tear of joy,[]
183605,2020-03-12T01:08:40+00:00,@LibbyRevent @BenfieldX @Franklin_Graham Very interesting. I wish you great peace and joy.,1237908333186686976,Ronald C. Finke,0,0,0,0,"Rosemont, IL",,159,130,1,libbyrevent benfieldx franklingraham interesting wish great peace joy,libbyrevent benfieldx franklingraham very interest i wish you great peac and joy,[]
184779,2020-03-13T23:53:34+00:00,I’m trying to decide if I want to get the Animal Crossing Switch just to have the better battery life. I’d want to put my purple and orange Joy-Con on it and probably even keep the black dock… 🤔,1238614207572172803,Sp๏๏ky Tanuki 🍂,2,0,0,0,"Chicago, IL",,386,1732,1,’ trying decide want get animal crossing switch better battery life ’ want put purple orange joycon probably even keep black dock… 🤔,i ’ m try to decid if i want to get the animal cross switch just to hav the better battery lif i ’ d want to put my purpl and orang joycon on it and probably even keep the black dock… 🤔,['thinking_face']
185418,2020-03-13T23:15:38+00:00,"MaZi on Demand, workout at any time, you say when and in the safety of your own home!

Dancers, 
The studio is everything to us. 
We head there to work out our joy, sorrow, and share with our amazing community.… https://t.co/CcyOvLGzyD",1238604664393707520,MaZi Dance Fitness,0,0,0,0,"Chicago, IL",,897,1910,1,mazi demand workout time say safety homedancers studio everything us head work joy sorrow share amazing community…,mazi on demand workout at any tim you say when and in the safety of your own homedancer the studio is everyth to us we head ther to work out our joy sorrow and shar with our amaz community…,[]
186822,2020-03-13T21:51:01+00:00,"I don’t have to put my wig on everyday no more. I don’t have to wear a damn bra, whew. The joy i feel rn is unmatched.",1238583370168307712,Britt Nicole👸🏽,2,0,6,0,"Chicago, IL",,2160,636,1,’ put wig everyday ’ wear damn bra whew joy feel rn unmatched,i don ’ t hav to put my wig on everyday no mor i don ’ t hav to wear a damn bra whew the joy i feel rn is unmatched,[]
189354,2020-03-13T19:23:29+00:00,@dejatheviewpod tbqh where is the Joy and Susie buddy cop movie we’ve been eating for?,1238546242709401602,Brennan,0,0,1,0,"Chicago, IL",,284,300,1,dejatheviewpod tbqh joy susie buddy cop movie ’ eating,dejatheviewpod tbqh wher is the joy and susi buddy cop movi we ’ ve been eat for,[]
189363,2020-03-13T19:23:09+00:00,"@EdgeofSports A book that changed my life?

“The Power of Now” - @EckhartTolle 

Mindfulness 
Meditation 
Yoga/Health &amp; Fitness 
Veganism and mindful eating 
Sustainable living 
Joy 
Gratitude 

All started that path for me in terms of a lifestyle after reading that book in 2012",1238546156562591744,𝐄𝐱𝐚𝐯𝐢𝐞𝐫 𝐏𝐨𝐩𝐞,0,1,1,0,"Chicago, IL",,37460,6658,1,edgeofsports book changed life “ power ” eckharttolle mindfulness meditation yogahealth amp fitness veganism mindful eating sustainable living joy gratitude started path terms lifestyle reading book 2012,edgeofsport a book that changed my lif “ the power of now ” eckharttoll mindfulnes meditation yogahealth amp fitnes veganism and mindful eat sustain liv joy gratitud all started that path for me in term of a lifestyl after read that book in 2012,[]
191185,2020-03-13T17:20:51+00:00,Mood for my set at Parlay @ Joy District tn come thru https://t.co/aF3QIiyVLB,1238515378583674880,JWILLI,0,0,2,0,"Chicago, IL",,717,780,1,mood set parlay joy district tn come thru,mood for my set at parlay joy district tn com thru,[]
192960,2020-03-13T15:25:46+00:00,"Dear reader, when I tell you my heart leapt for joy https://t.co/GNj0jaaNgq",1238486415228502024,Michelle Brut🦃n,4,0,26,0,Target,,10303,3023,1,dear reader tell heart leapt joy,dear reader when i tell you my heart leapt for joy,[]
194074,2020-03-13T14:12:37+00:00,"Yes!!! 💥💥💥
The Wonder.
The Joy.
The Rapture.
Love ✨💜✨ https://t.co/hSxJcXbwSd",1238468006742761472,"PureEsperanza, NFP",1,0,4,0,"Chicago, IL",,2782,2458,1,yes 💥💥💥the wonderthe joythe rapturelove ✨💜✨,yes 💥💥💥th wonderth joyth rapturelov ✨💜✨,"['collision', 'collision', 'collision', 'sparkles', 'purple_heart', 'sparkles']"
194847,2020-03-13T13:18:00+00:00,@adamrschin_ well i’m really glad you get to start your day with a small victory and for providing empathetic joy by posting about it. hope it’s a good one!,1238454264940421120,'𝖻𝖾𝗅𝖺 𝖻.,1,0,1,0,"Chicago, IL",,5627,1710,1,adamrschin well ’ really glad get start day small victory providing empathetic joy posting hope ’ good one,adamrschin well i ’ m really glad you get to start your day with a small victory and for provid empathetic joy by post about it hop it ’ s a good one,[]
194941,2020-03-13T13:09:53+00:00,Practicing pretty methods of self isolation...the bigger the bouquet the safer the social distancing? Flowers bring joy. They trigger happy emotions. They make you grateful. They improve our emotional health. The… https://t.co/duRCcvXajo,1238452220254990344,Debi Lilly,0,0,1,0,"Chicago, IL",,5065,4741,1,practicing pretty methods self bigger bouquet safer social distancing flowers bring joy trigger happy emotions make grateful improve emotional health the…,practic pretty method of self bigger the bouquet the safer the social distanc flower br joy they trigger happy emotion they mak you grateful they improv our emotional health the…,[]
195105,2020-03-13T12:56:24+00:00,Wishing each of you a great day. Don’t let ANYTHING steal your joy! #FridayThe13th,1238448828749144065,Damon,2,1,10,0,"Chicago, IL",['FridayThe13th'],2560,4135,1,wishing great day ’ let anything steal joy fridaythe13th,wish each of you a great day don ’ t let anyth steal your joy fridaythe13th,[]
199790,2020-03-13T02:06:04+00:00,"Bob Marley was truly a beautiful, incredibly intelligent human. So when life gets real we realize how worthless money really is. The thinking money is power has been the greatest illusion of all time. #love #Peace #compassion #BeKind #joy https://t.co/I6ZJ7wjXtS",1238285167703326725,John Vincent,1,3,9,0,"Chicago, IL","['love', 'Peace', 'compassion', 'BeKind', 'joy']",3550,996,1,bob marley truly beautiful incredibly intelligent human life gets real realize worthless money really thinking money power greatest illusion time love peace compassion bekind joy,bob marley was truly a beautiful incredibly intelligent human so when lif get real we realiz how worthles money really is the think money is power has been the greatest illusion of all tim lov peac compassion bekind joy,[]
200532,2020-03-13T01:27:01+00:00,"My mom called me upset about coronavirus. I told her as long as she kept smoking Crack she'd be fine. She laughed and thanked me for making her laugh. It brings me joy, that I could lift her spirits.",1238275338821611527,Germ T. Ripper,0,1,4,0,"Chicago, IL",,3082,2441,1,mom called upset coronavirus told long kept smoking crack shed fine laughed thanked making laugh brings joy could lift spirits,my mom called me upset about coronaviru i told her as long as she kept smok crack shed be fin she laughed and thanked me for mak her laugh it bring me joy that i could lift her spirit,[]
200833,2020-03-13T01:09:11+00:00,I can’t believe the NCAA canceled #MarchMadness. Those who know me know how much I love my college hoops. This year my beloved #Jayhawks have been spectacular. The tourney was the only joy I had to look forward to. It has been a horrible couple of years. Fuck you #mediapanic,1238270850752753670,#NoMandates,0,0,0,0,"Chicago, IL","['MarchMadness', 'Jayhawks', 'mediapanic']",726,1111,1,’ believe ncaa canceled marchmadness know know much love college hoops year beloved jayhawks spectacular tourney joy look forward horrible couple years fuck mediapanic,i can ’ t believ the ncaa canceled marchmadnes thos who know me know how much i lov my colleg hoop thi year my beloved jayhawk hav been spectacular the tourney was the only joy i had to look forward to it has been a horribl coupl of year fuck you mediapanic,[]
201210,2020-03-13T00:48:00+00:00,@callmecre8 Blue violet tonight off tomorrow and then joy district for 20 hours Saturday,1238265518123094016,Milk N Cooks🇺🇸🥛🍪,0,1,1,0,"Chicago, IL",,14016,1003,1,callmecre8 blue violet tonight tomorrow joy district 20 hours saturday,callmecre8 blu violet tonight off tomorrow and then joy district for 20 hour saturday,[]
201897,2020-03-13T00:13:55+00:00,"This brings me joy, hopefully it brings some to you too. https://t.co/F0xAgyL6Mu",1238256943824805894,𝖒𝖆𝖈𝖆𝖗𝖊𝖓𝖆 𝖓𝖚𝖙𝖟,0,0,2,0,Sam's Club,,524,1440,1,brings joy hopefully brings,thi bring me joy hopefully it bring som to you too,[]
202314,2020-03-14T23:48:50+00:00,"@BerdenB not my cup of tea, but if it makes you happy it makes me happy ☺️ we all need to find slices of normalcy and joy right now 💗",1238975405866078209,beak,1,0,2,0,"Chicago, IL",,591,1085,1,berdenb cup tea makes happy makes happy ☺️ need find slices normalcy joy right 💗,berdenb not my cup of tea but if it make you happy it make me happy ☺️ we all need to find slice of normalcy and joy right now 💗,"['smiling_face', 'growing_heart']"
202890,2020-03-14T23:03:03+00:00,It’s crazy how much joy our little furry beasts bring to our lives! #Effie #CatsOfTwitter #Caturday #cats #catsofChicago #coronaviruscats https://t.co/pKtd4uWY97,1238963883282509825,Sarah Horvath O’Brien,0,0,3,0,"Chicago, IL","['Effie', 'CatsOfTwitter', 'Caturday', 'cats', 'catsofChicago', 'coronaviruscats']",160,450,1,’ crazy much joy little furry beasts bring lives effie catsoftwitter caturday cats catsofchicago coronaviruscats,it ’ s crazy how much joy our littl furry beast br to our live effi catsoftwitter caturday cat catsofchicago coronaviruscat,[]
207581,2020-03-14T17:36:04+00:00,Do I look like I was left off Bad &amp; Boujee?? The Move Tonight is joydistrictchi !! I’m taking the club to the MOON! Let’s Goo! #ipartiedwithprotege @ Joy District https://t.co/Ss234PdYDN,1238881595668475905,Protégé,0,0,0,0,"Chicago, IL",['ipartiedwithprotege'],7183,814,1,look like left bad amp boujee move tonight joydistrictchi ’ taking club moon let ’ goo ipartiedwithprotege joy district,do i look lik i was left off bad amp bouje the mov tonight is joydistrictchi i ’ m tak the club to the moon let ’ s goo ipartiedwithproteg joy district,[]
207726,2020-03-14T17:27:50+00:00,Because we all need a little more joy in the world these days. Nyangostar solo is great. But Nyangostar with a base playing turtle? Amazing! #BitOfJoy https://t.co/nIupGa5UrS,1238879526253408263,Andrew Ford,1,0,4,0,"Chicago, IL",['BitOfJoy'],87,274,1,need little joy world days nyangostar solo great nyangostar base playing turtle amazing bitofjoy,becaus we all need a littl mor joy in the world thes day nyangostar solo is great but nyangostar with a bas play turtl amaz bitofjoy,[]
208557,2020-03-14T16:36:55+00:00,"And this is how I learn that Joy Ann Reid has blocked me. Then again, perhaps it was her homophobic hacker that did it and not her... https://t.co/qncDfWwHj2",1238866712172298241,Elias Cepeda,0,0,0,0,"Chicago, IL",,6143,1913,1,learn joy ann reid blocked perhaps homophobic hacker,and thi is how i learn that joy ann reid has blocked me then again perhap it was her homophobic hacker that did it and not her,[]
209300,2020-03-14T15:54:18+00:00,"THANK YOU @CBS 
 
Steaming the 2015 (most importantly), 2016, &amp; 2019 B1G titles today fills me with joy! 
 
#B1G #Badgers",1238855987731333121,AnnMarie Brown,1,0,2,0,"Oak Park, IL","['B1G', 'Badgers']",866,644,1,thank cbs steaming 2015 importantly 2016 amp 2019 b1g titles today fills joy b1g badgers,thank you cbs steam the 2015 most importantly 2016 amp 2019 b1g title today fill me with joy b1g badger,[]
210153,2020-03-14T14:59:55+00:00,"The joy I felt when Holt said ""It ain't happening, honey""... words can't describe.",1238842300874272769,I like dry turkey and I cannot lie,0,0,0,0,"Chicago, IL",,225,827,1,joy felt holt said aint happening honey words cant describe,the joy i felt when holt said it aint happen honey word cant describ,[]
210851,2020-03-14T14:05:51+00:00,"This brings me some joy. 

Also, I didn't know there was so many stylish sanitizer options. Thought they were all kinda medical looking. https://t.co/BqWlJ4JNfu",1238828695361642497,⚡Kevlar B Lightning⚡,0,0,1,0,"Chicago, IL",,321,217,1,brings joy also didnt know many stylish sanitizer options thought kinda medical looking,thi bring me som joy also i didnt know ther was so many stylish sanitizer option thought they wer all kinda medical look,[]
211057,2020-03-14T13:48:54+00:00,We all need some joy right now. Beautiful https://t.co/U0Zjl5hQtj,1238824426470326279,Amy Fisler,0,0,4,0,"Chicago, IL",,147,712,1,need joy right beautiful,we all need som joy right now beautiful,[]
211173,2020-03-14T13:38:04+00:00,@SharangBiswas I think Kids On Bikes has the potential to bring joy. Focusing on the heartwarming coming of age stuff rather than the horror aspects,1238821701238038528,(((Abigail Abhorrent))),0,0,1,0,"Chicago, IL",,791,922,1,sharangbiswas think kids bikes potential bring joy focusing heartwarming coming age stuff rather horror aspects,sharangbiswa i think kid on bike has the potential to br joy focus on the heartwarm com of age stuff rather than the horror aspect,[]
211553,2020-03-14T12:57:52+00:00,I'm on a really clean bus rn and I will savor this because it will more than likely be a fleeting joy. https://t.co/WL3MnbFGUm,1238811584128077825,🎄Dungaresse Weatherspoons🎄,0,0,0,0,"Chicago, IL",,380,1980,1,im really clean bus rn savor likely fleeting joy,im on a really clean bus rn and i will savor thi becaus it will mor than likely be a fleet joy,[]
211970,2020-03-14T11:54:32+00:00,In case you are looking for a little “joy.” this morning. Just watched this video that I took the other day. I’m gonna miss hearing these kiddos for the next few weeks. #wsd101 #laidlaw101 @4kingandcountry #joy #musiced https://t.co/ersKz32Tys,1238795646867582976,"Lisa Grublesky, NBCT",1,2,9,0,"Western Springs, IL","['wsd101', 'laidlaw101', 'joy', 'musiced']",143,216,1,case looking little “ joy ” morning watched video took day ’ gon na miss hearing kiddos next weeks wsd101 laidlaw101 4kingandcountry joy musiced,in cas you are look for a littl “ joy ” thi morn just watched thi video that i took the other day i ’ m gon na mis hear thes kiddo for the next few week wsd101 laidlaw101 4kingandcountry joy musiced,[]
212365,2020-03-14T08:12:59+00:00,"Times are crazy right now. They'll move back to normal, and then get crazy again sometime soon. In all that sturm and drang, remember to take that moment to feel the joy in the people you love, and the things you… https://t.co/KuS7knAtvN",1238739893465108480,Paul aka Glitter Satan,0,0,0,0,"Chicago, IL",,269,966,1,times crazy right theyll move back normal get crazy sometime soon sturm drang remember take moment feel joy people love things you…,time are crazy right now theyll mov back to normal and then get crazy again sometim soon in all that sturm and drang remember to tak that moment to feel the joy in the peopl you lov and the thing you…,[]
213476,2020-03-14T04:38:32+00:00,after a stressful day this honestly brought me so much joy,1238685924365647875,beatrixkiddo,1,0,2,0,"Chicago, IL",,64,70,1,stressful day honestly brought much joy,after a stressful day thi honestly brought me so much joy,[]
214027,2020-03-14T03:54:41+00:00,@dirtbagboyfren @CortanaV i believe i will now integrate joey as an honorary brown person for discovery this joy of the arabs,1238674888103256064,Kyle Gaddo,1,0,4,0,"Chicago, IL",,5610,3375,1,dirtbagboyfren cortanav believe integrate joey honorary brown person discovery joy arabs,dirtbagboyfren cortanav i believ i will now integrat joey as an honorary brown person for discovery thi joy of the arab,[]
216359,2020-03-14T01:16:07+00:00,"Yes. Joy, love and sharing are acts of positive resistance. https://t.co/XMubRU2Ss8",1238634982559670273,Dan Montgomery,0,0,2,0,"Evanston, IL",,2085,1504,1,yes joy love sharing acts positive resistance,yes joy lov and shar are act of positiv resistanc,[]
219746,2020-03-15T21:48:15+00:00,"If you need some comfort TV shows to watch while social distancing/self-isolating/working from home, may I suggest the following offerings from Hulu:

- The Golden Girls 
- Frasier
- Too Cute!
- The Joy of Painting
- Pride and Prejudice (1995)",1239307448156110850,Patty Cake,1,0,0,0,"Chicago, IL",,79,672,1,need comfort tv shows watch social distancingselfisolatingworking home may suggest following offerings hulu golden girls frasier cute joy painting pride prejudice 1995,if you need som comfort tv show to watch whil social distancingselfisolatingwork from hom may i suggest the follow offering from hulu the golden girl frasier too cut the joy of paint prid and prejudic 1995,[]
221346,2020-03-15T20:23:41+00:00,@EBUNC1 @KalhanR I’ll cry tears of Joy if you put this in rotation,1239286167528517634,Kenzie K,0,0,0,0,"Chicago, IL",,3197,356,1,ebunc1 kalhanr ’ cry tears joy put rotation,ebunc1 kalhanr i ’ ll cry tear of joy if you put thi in rotation,[]
222597,2020-03-15T19:12:02+00:00,Gideon still bringing the joy and helping dogs get adopted as a bonus. 💕💕 https://t.co/AT3F5oG0Aw,1239268136236417025,Gretchen Beetner,1,0,1,0,"Chicago, IL",,395,515,1,gideon still bringing joy helping dogs get adopted bonus 💕💕,gideon still bring the joy and help dog get adopted as a bonu 💕💕,"['two_hearts', 'two_hearts']"
222789,2020-03-15T18:59:03+00:00,"@ReneePolmanteer @tooblunt2bgood @IndigoARose @KLGLASS2 @Teach3ca @unixdoss @krissgliss1 @Bubbabullybear @sweet_n_spice83 @Logic_Humanity @StrawberryWhin1 @bostonrose3 @twendi66 @Unconquerable @DesignationSix Thank you so much for the love that you return to me. Im here only to serve my wonderful Father/God and His Son Jesus.
It makes my heart so light and happy in return that your heart is in such joy! God is love. https://t.co/vKs62pJsr8",1239264867879616515,womanofgod3,0,0,1,0,"Evanston, IL",,1893,5002,1,reneepolmanteer tooblunt2bgood indigoarose klglass2 teach3ca unixdoss krissgliss1 bubbabullybear sweetnspice83 logichumanity strawberrywhin1 bostonrose3 twendi66 unconquerable designationsix thank much love return im serve wonderful fathergod son jesusit makes heart light happy return heart joy god love,reneepolmanteer tooblunt2bgood indigoaros klglass2 teach3ca unixdos krissgliss1 bubbabullybear sweetnspice83 logichumanity strawberrywhin1 bostonrose3 twendi66 unconquer designationsix thank you so much for the lov that you return to me im her only to serv my wonderful fathergod and his son jesusit make my heart so light and happy in return that your heart is in such joy god is lov,[]
223656,2020-03-15T18:07:10+00:00,"When we’ve already been beaten over the head with fear and panic, why not hold back one thing that would be easy to do and bring a little joy to folks in these scary times? https://t.co/tXZVIMf9lE",1239251809086169091,Jobin,1,0,0,0,"Western Springs, IL",,467,1609,1,’ already beaten head fear panic hold back one thing would easy bring little joy folks scary times,when we ’ ve already been beaten over the head with fear and panic why not hold back one th that would be easy to do and br a littl joy to folk in thes scary time,[]
224733,2020-03-15T16:56:05+00:00,Bout to go shopping to bring joy,1239233920127905792,˚🛸,0,0,0,0,"Chicago, IL",,1220,1022,1,bout go shopping bring joy,bout to go shopp to br joy,[]
225454,2020-03-15T16:12:40+00:00,should i do plot twist tomorrow just to find some joy in all this?,1239222996969144320,neutral gena🎀,1,0,0,0,"Chicago, IL",,1968,707,1,plot twist tomorrow find joy,should i do plot twist tomorrow just to find som joy in all thi,[]
226735,2020-03-15T14:44:46+00:00,"A preview and a tip: always click “See Translation.” The English captions do not always match the Korean captions, and it is a joy. https://t.co/7jBBmdCcup",1239200873085112324,Patty Cake,1,0,0,0,"Chicago, IL",,79,672,1,preview tip always click “ see translation ” english captions always match korean captions joy,a preview and a tip alway click “ see translation ” the english caption do not alway match the korean caption and it is a joy,[]
226899,2020-03-15T14:31:35+00:00,"My minion has his toy knight gear on, a sword and a nerd gun talking bout ""Tashana, I'm dressed for the zombie apocalypse"" I cannot contain my joy and laughter",1239197557793980418,Je Ne Sais Quoi,0,0,0,0,"Chicago, IL",,1055,1289,1,minion toy knight gear sword nerd gun talking bout tashana im dressed zombie apocalypse contain joy laughter,my minion has his toy knight gear on a sword and a nerd gun talk bout tashana im dressed for the zombi apocalyps i can not contain my joy and laughter,[]
