Unnamed: 0,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,coordinates,place,hashtags,followers,friends,ijoy,clean_tweet,clean_stems,emoji_meanings
34901,2021-06-04T03:12:42+00:00,Booker is 🔥 right now,1400651699631632386,Seamus Donoghue,0,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,219,1870,0,booker 🔥 right,booker is 🔥 right now,['fire']
259078,2021-06-28T03:04:56+00:00,🧊(I merely witnessed) https://t.co/unkD1xSnSN,1409347053218680833,Teddy Greenstein,4,1,7,0,"[-87.940033, 41.644102]","Chicago, IL",0,27291,1666,0,🧊i merely witnessed,🧊i merely witnessed,['ice']
177375,2021-06-20T23:43:58+00:00,"Just posted a photo @ Oak Park, Illinois https://t.co/AVd3etnY1B",1406759764026081283,shannon hochmann,0,0,0,0,"[-87.7903, 41.886]","Oak Park, IL",0,228,379,0,posted photo oak park illinois,just posted a photo oak park illinoi,[]
44622,2021-06-05T02:39:49+00:00,https://t.co/rRNpyg7tUZ,1401005812785549320,DeathDancer4u,0,0,0,0,"[-87.886644, 41.738726]","Hodgkins, IL",0,260,1291,0,,,[]
205711,2021-06-23T20:46:13+00:00,I always end up having sex within this time frame🤣 https://t.co/y1ChAx2wcp,1407802194871603208,Brie,1,0,2,0,"[-87.940033, 41.644102]","Chicago, IL",0,32,369,0,always end sex within time frame🤣,i alway end up hav sex within thi tim frame🤣,['rolling_on_the_floor_laughing']
112327,2021-06-12T01:06:44+00:00,Steve Miller Band,1403519101126033412,Matthew Podszus,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,1294,733,0,steve miller band,stev miller band,[]
89733,2021-06-10T05:45:40+00:00,@alorafox_nz https://t.co/sv6skUlIVZ,1402864520431915011,Ali Thee Emmy Winner @ beach that makes you old,0,0,6,0,"[-87.940033, 41.644102]","Chicago, IL",0,23690,1150,0,alorafoxnz,alorafoxnz,[]
65603,2021-06-08T19:54:48+00:00,@JWhitePubRadio @colsonwhitehead @BarryJenkins Sooooo I borrowed your Underground Railroad book and I need to give it back to you 😬,1402353438596517892,Meha,1,0,1,0,"[-87.940033, 41.644102]","Chicago, IL",0,3927,3793,0,jwhitepubradio colsonwhitehead barryjenkins sooooo borrowed underground railroad book need give back 😬,jwhitepubradio colsonwhitehead barryjenkin sooooo i borrowed your underground railroad book and i need to giv it back to you 😬,['grimacing_face']
125623,2021-06-14T16:00:10+00:00,@BuckeyeChi5 @barstoolchicago If you don’t like it that much no one is making you stay,1404468716730044419,#Vaccinated in Chicago,1,0,4,0,"[-87.940033, 41.644102]","Chicago, IL",0,14884,13307,0,buckeyechi5 barstoolchicago ’ like much one making stay,buckeyechi5 barstoolchicago if you don ’ t lik it that much no one is mak you stay,[]
269278,2021-06-29T02:03:02+00:00,shoutout @mfcitygrl she put me onto yerbs aka the hottest hot girl drink to ever hot girl,1409693863258648576,reek 😘,0,0,5,1,"[-87.940033, 41.644102]","Chicago, IL",0,102,169,0,shoutout mfcitygrl put onto yerbs aka hottest hot girl drink ever hot girl,shoutout mfcitygrl she put me onto yerb aka the hottest hot girl drink to ever hot girl,[]
191436,2021-06-21T12:15:31+00:00,"@Dan_KP In that case, Sterling might want to pass to him a bit more often.",1406948898367754241,Thomas Chadwick,0,0,1,0,"[-87.733451, 42.0191507]","Evanston, IL",0,445,1140,0,dankp case sterling might want pass bit often,dankp in that cas sterl might want to pas to him a bit mor often,[]
56054,2021-06-07T20:54:19+00:00,"Wife wants Seafood Junction
Daughter wants Tony’s Original CheeseSteak
what about me? 😂",1402006027638390806,Legends Never Die,1,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,370,288,0,wife wants seafood junctiondaughter wants tony ’ original cheesesteakwhat 😂,wif want seafood junctiondaughter want tony ’ s original cheesesteakwhat about me 😂,['face_with_tears_of_joy']
112664,2021-06-12T00:27:14+00:00,@suecorvette https://t.co/U8DlH6jA61,1403509160193449985,Sue is True Blue,1,0,0,0,"[-87.9691933, 41.8477693]","Elmhurst, IL",0,315,811,0,suecorvette,suecorvett,[]
134571,2021-06-15T15:23:53+00:00,Guys come on. https://t.co/TuuBtkqdet,1404821975239888900,todd,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,492,1887,0,guys come,guy com on,[]
203385,2021-06-22T01:29:53+00:00,@ProjectLincoln Han and Leia,1407148804172926979,Full Patriot 🇺🇸 24/7 365,0,0,0,0,"[-87.940033, 41.644102]","Chicago, IL",0,169,687,0,projectlincoln han leia,projectlincoln han and leia,[]
